pro_id,time,status,line_ex,multi_br,br_ex,ave_price_ind,sum_disp,sum_flier,ave_PI,max_price,ave_disc
15390,8,1,0,1,0,1,24,0,1.354625,198,0
15391,7,1,0,1,0,1,24,0,1.66945,198,0
15395,11,1,0,1,0,1,21,0,1.876225,198,0
15396,17,1,1,0,0,1,22,0,0.7658,198,0
15398,6,1,0,1,0,1,26,0,1.9534,100,0
15402,28,1,1,0,0,0.8045,8,0,2.31805,143,0.1955
15403,29,1,1,0,0,0.92475,4,0,1.438025,143,0.07525
15404,29,1,1,0,0,0.89975,4,0,1.5229,143,0.10025
15405,19,1,1,0,0,1,0,0,0.29625,143,0
15407,52,0,0,1,0,1,0,0,0.7632,143,0
15409,31,1,1,0,0,1,0,0,0.42005,168,0
15412,30,1,1,0,0,0.595,8,0,2.448925,168,0.405
15413,5,1,0,1,0,1,26,0,3.023,100,0
15414,46,1,1,0,0,1,0,0,0.1884,143,0
15418,5,1,0,1,0,1,17,0,2.662275,100,0
15419,7,1,1,0,0,1,25,0,2.073775,100,0
15420,52,0,1,0,0,1,0,0,0.2992,168,0
15424,24,1,1,0,0,0.699,22,0,1.450375,143,0.301
15427,18,1,0,1,0,0.699,21,0,3.06095,143,0.301
15428,52,0,1,0,0,0.699,26,0,5.250975,143,0.301
15429,52,0,1,0,0,0.699,20,0,4.3772,143,0.301
15431,9,1,1,0,0,1,20,0,1.492,198,0
15432,24,1,1,0,0,0.92475,6,0,0.60255,143,0.07525
15433,8,1,1,0,0,1,22,0,2.206825,100,0
15439,32,1,1,0,0,0.7755,14,0,2.111325,143,0.2245
15441,23,1,1,0,0,0.8495,10,0,1.221375,143,0.1505
15443,8,1,1,0,0,1,23,0,2.58095,100,0
15444,13,1,0,1,0,1,20,0,1.763575,100,0
15445,5,1,1,0,0,1,23,0,1.99315,100,0
15447,13,1,1,0,0,0.66725,6,0,2.35885,168,0.33275
15448,52,0,1,0,0,0.66725,6,0,2.4986,168,0.33275
15449,24,1,1,0,0,0.75425,12,0,3.0206,143,0.24575
15450,24,1,1,0,0,0.75525,2,0,2.288525,143,0.24475
15451,25,1,1,0,0,0.92475,5,0,0.282125,143,0.07525
15452,21,1,1,0,0,0.8495,0,0,0.3107,143,0.1505
15453,20,1,1,0,0,0.8495,0,0,0.261025,143,0.1505
15454,52,0,1,0,0,0.699,12,3,3.594425,143,0.301
15455,52,0,1,0,0,0.699,9,3,2.406625,143,0.301
15456,52,0,1,0,0,0.699,4,0,1.2198,143,0.301
15457,5,1,1,0,0,0.9925,26,0,3.413525,100,0.0075
15458,5,1,1,0,0,0.9975,26,0,3.119125,100,0.0025
15462,6,1,1,0,0,1,24,0,3.00155,100,0
15463,12,1,1,0,0,1,23,0,1.004275,178,0
15464,8,1,1,0,0,1,24,3,4.07505,100,0
15465,6,1,1,0,0,1,20,0,1.7093,100,0
15466,16,1,1,0,0,0.693,24,0,1.4085,228,0.307
15467,28,1,0,1,0,0.693,24,0,1.000725,228,0.307
15468,19,1,1,0,0,0.7175,18,0,2.7802,143,0.2825
15469,6,1,1,0,0,0.816,16,0,2.815375,143,0.184
15470,5,1,1,0,0,1,20,0,3.2322,100,0
15472,7,1,1,0,0,1,21,0,3.574625,100,0
15473,6,1,0,1,0,1,19,0,3.248675,100,0
15474,5,1,1,0,0,1,18,0,2.369475,100,0
15477,7,1,1,0,0,1,27,0,3.229125,100,0
15479,6,1,0,1,0,0.9915,22,0,3.0018,100,0.0085
15480,21,1,0,1,0,0.99575,22,0,2.220125,100,0.00425
15484,33,1,1,0,0,0.75275,10,0,3.141075,143,0.24725
15485,52,0,1,0,0,0.7575,10,0,3.11245,143,0.2425
15486,32,1,1,0,0,0.75925,10,0,1.7189,143,0.24075
15487,9,1,1,0,0,1,22,0,1.0712,158,0
15489,16,1,1,0,0,0.699,12,0,1.88725,143,0.301
15491,5,1,1,0,0,1,7,0,1.831,100,0
15492,8,1,1,0,0,0.9725,26,0,0.692825,158,0.0275
15493,6,1,0,1,0,1,28,0,3.46935,100,0
15496,6,1,1,0,0,1,27,0,0.968575,100,0
15500,5,1,1,0,0,0.9765,18,0,7.541575,100,0.0235
15502,6,1,1,0,0,0.984,21,0,2.440425,100,0.016
15503,6,1,0,1,0,0.9805,18,0,2.75675,100,0.0195
15506,6,1,0,1,0,0.925,24,0,3.5831,108.06,0.075
15507,8,1,0,1,0,0.962,23,0,2.171375,103.91,0.038
15508,10,1,1,0,0,0.938,20,0,1.057275,106.62,0.062
15512,5,1,0,1,0,0.699,20,0,1.9682,143,0.301
15513,33,1,1,0,0,0.907,9,0,3.10675,114.17,0.093
15514,5,1,1,0,0,0.7065,22,0,1.89165,143,0.2935
15515,5,1,0,1,0,1,22,0,1.356175,100,0
15516,6,1,0,1,0,1,22,0,1.01565,100,0
15517,14,1,0,1,0,1,0,0,0.095725,198,0
15518,10,1,0,1,0,1,25,0,0.869525,198,0
15519,6,1,0,1,0,1,25,0,1.298425,198,0
15520,6,1,0,1,0,1,19,0,1.0022,100,0
15523,5,1,1,0,0,1,25,0,1.296375,100,0
15524,13,1,1,0,0,1,0,0,0.174175,143,0
15525,33,1,1,0,0,0.595,18,0,3.2095,168,0.405
15526,5,1,1,0,0,1,21,0,4.020175,100,0
15527,31,1,1,0,0,0.8495,0,0,0.146975,143,0.1505
15528,29,1,1,0,0,0.77425,0,0,0.496925,143,0.22575
15529,24,1,1,0,0,1,0,0,0.054425,143,0
15530,27,1,1,0,0,1,0,0,0.159675,143,0
15531,25,1,1,0,0,0.973,5,4,3.5265,100,0.027
15532,28,1,1,0,0,0.7975,10,0,1.9754,168,0.2025
15533,5,1,1,0,0,1,26,0,1.242025,298,0
15534,6,1,1,0,0,1,26,0,1.003425,298,0
15535,6,1,1,0,0,1,25,0,0.55625,298,0
15536,5,1,1,0,0,1,21,0,0.3608,100,0
15537,46,1,1,0,0,1,0,0,0.1946,128,0
15538,41,1,1,0,0,1,0,0,0.2652,118,0
15539,21,1,1,0,0,1,0,0,0.303175,138,0
15540,18,1,0,1,0,1,23,0,1.28465,148,0
15541,16,1,1,0,0,0.913,14,0,1.122625,125,0.087
15542,7,1,1,0,0,1,21,0,0.452775,108,0
15543,22,1,1,0,0,1,0,0,0.9512,115,0
15544,38,1,1,0,0,1,0,0,1.0091,115,0
15545,17,1,1,0,0,0.991,0,0,0.3528,115,0.009
15548,25,1,0,1,0,1,0,0,0.353325,148,0
15549,16,1,0,1,0,1,0,0,0.118425,178,0
15551,6,1,1,0,0,1,25,0,0.58985,98,0
15552,6,1,1,0,0,1,26,0,1.027225,118,0
15553,29,1,1,0,0,0.9925,0,0,2.011625,125,0.0075
15554,52,0,1,0,0,0.909,0,0,0.587175,110,0.091
15555,34,1,1,0,0,1,0,0,0.8677,100,0
15556,6,1,1,0,0,1,23,0,6.42735,78,0
15558,52,0,1,0,0,0.91,9,0,1.95995,100,0.09
15559,16,1,1,0,0,1,0,0,0.178625,315,0
15560,17,1,1,0,0,0.9885,0,0,1.636875,125,0.0115
15561,15,1,0,1,0,0.909,0,0,1.267775,110,0.091
15562,10,1,1,0,0,1,5,0,0.8744,88,0
15563,9,1,1,0,0,1,14,0,1.148625,88,0
15564,26,1,0,1,0,0.8415,23,4,2.97265,100,0.1585
15565,8,1,1,0,0,1,0,0,0.180975,110,0
15566,49,1,0,1,0,0.91925,3,3,0.16335,298,0.08075
15567,5,1,0,1,0,1,21,0,1.0634,88,0
15568,6,1,0,1,0,1,0,0,0.151775,110,0
15569,8,1,1,0,0,0.9175,19,1,0.6228,268,0.0825
15570,5,1,1,0,0,1,0,0,0.174275,110,0
15572,16,1,1,0,0,1,10,0,0.967075,178,0
15573,16,1,1,0,0,1,0,0,0.317725,100,0
15574,16,1,1,0,0,1,0,0,0.3008,100,0
15576,7,1,1,0,0,0.9555,26,0,12.04785,58,0.0445
15577,15,1,1,0,0,0.982,0,0,0.3519,110,0.018
15578,9,1,1,0,0,1,0,0,0.35485,110,0
15579,15,1,1,0,0,0.9985,8,0,2.734225,118.24,0.0015
15580,14,1,1,0,0,0.93175,0,0,0.2932,294.86,0.06825
15582,6,1,1,0,0,1,24,0,0.2771,598,0
15583,11,1,1,0,0,1,24,0,0.096175,110,0
15584,18,1,1,0,0,1,21,0,0.16185,448,0
15585,45,1,0,1,0,0.92225,5,0,6.412525,129,0.07775
15586,10,1,1,0,0,1,0,0,0.132575,315,0
15587,42,1,1,0,0,0.915,20,0,4.5213,129,0.085
15588,15,1,1,0,0,0.9925,24,0,1.132525,270.71,0.0075
15589,9,1,1,0,0,0.9235,14,0,6.163275,98,0.0765
15592,18,1,1,0,0,1,19,0,3.277175,118,0
15593,10,1,1,0,0,0.9995,13,0,1.14485,88,0.0005
15594,6,1,1,0,0,0.98175,14,0,0.75405,298,0.01825
15595,15,1,1,0,0,0.89975,17,5,2.746325,129,0.10025
15596,6,1,1,0,0,0.87875,21,5,1.031075,315,0.12125
15597,27,1,0,1,0,1,25,0,6.317925,118,0
15598,6,1,1,0,0,1,0,0,0.273925,129,0
15599,16,1,1,0,0,1,0,0,1.38395,129,0
15600,13,1,1,0,0,0.882,10,4,1.041275,315,0.118
15601,17,1,1,0,0,1,0,0,0.2938,135,0
15602,5,1,1,0,0,0.99675,24,0,8.583625,83.83,0.00325
15603,6,1,1,0,0,0.985,24,0,6.9963,85.04,0.015
15604,24,1,1,0,0,0.89,10,4,1.766125,135,0.11
15605,19,1,1,0,0,0.85325,11,0,1.148125,315,0.14675
15606,8,1,1,0,0,0.93225,25,0,2.1618,118,0.06775
15607,17,1,1,0,0,1,23,0,0.33365,88,0
15608,16,1,1,0,0,1,20,0,2.4415,100,0
15610,17,1,1,0,0,1,20,0,2.609475,100,0
15611,28,1,1,0,0,1,22,0,1.29425,198,0
15615,5,1,1,0,0,0.9375,24,0,1.0677,258,0.0625
15618,8,1,1,0,0,1,22,0,0.9392,198,0
15620,13,1,1,0,0,1,22,0,0.6113,88,0
15621,16,1,1,0,0,1,22,0,0.60775,88,0
15622,14,1,1,0,0,1,22,0,0.66455,88,0
15623,5,1,1,0,0,1,23,0,1.792275,98,0
15628,33,1,1,0,0,1,0,0,0.293275,100,0
15629,19,1,1,0,0,1,0,0,0.27995,100,0
15633,5,1,1,0,0,1,22,0,1.591675,100,0
15634,24,1,1,0,0,0.699,20,0,3.099875,143,0.301
15635,8,1,0,1,0,1,24,0,0.7392,278,0
15636,8,1,0,1,0,1,24,0,0.303425,278,0
15637,23,1,1,0,0,1,0,0,0.27625,143,0
15640,12,1,1,0,0,0.9825,25,0,2.737475,100,0.0175
15641,5,1,1,0,0,1,25,0,2.9129,100,0
15642,5,1,1,0,0,0.93275,22,0,11.216125,100,0.06725
15643,11,1,1,0,0,1,26,0,3.237225,100,0
15645,6,1,1,0,0,1,20,0,2.27335,100,0
15646,5,1,1,0,0,1,25,0,4.976675,100,0
15647,6,1,1,0,0,1,21,0,7.688925,100,0
15648,6,1,1,0,0,1,24,0,6.088225,100,0
15649,9,1,1,0,0,1,20,0,3.63595,100,0
15652,5,1,1,0,0,1,17,0,2.375125,100,0
15654,6,1,1,0,0,0.9475,23,0,5.096525,100,0.0525
15656,12,1,1,0,0,1,21,0,1.16825,100,0
15657,12,1,1,0,0,1,21,0,0.827375,100,0
15658,6,1,1,0,0,1,21,0,1.578,100,0
15659,6,1,1,0,0,1,20,0,1.4069,100,0
15660,5,1,1,0,0,1,21,0,1.923575,100,0
15662,9,1,1,0,0,0.97775,9,0,1.38575,100,0.02225
15663,5,1,1,0,0,0.97925,9,0,2.846275,100,0.02075
15664,8,1,1,0,0,1,24,0,2.18775,100,0
15665,6,1,1,0,0,1,21,0,1.931625,100,0
15668,6,1,1,0,0,1,19,0,2.757375,100,0
15669,6,1,1,0,0,1,19,0,2.829825,100,0
15670,6,1,1,0,0,1,22,0,2.542275,100,0
15671,8,1,1,0,0,1,22,0,1.25285,100,0
15675,6,1,1,0,0,1,22,0,1.27875,148,0
15676,52,0,1,0,0,1,0,0,0.571325,168,0
15677,36,1,1,0,0,1,0,0,0.2959,168,0
15678,27,1,1,0,0,1,0,0,0.214625,178,0
15679,18,1,1,0,0,1,0,0,0.267975,178,0
15683,7,1,1,0,0,1,20,0,2.177725,100,0
15684,8,1,1,0,0,1,25,0,3.168575,100,0
15686,9,1,1,0,0,0.7075,23,0,2.52895,143,0.2925
15687,5,1,1,0,0,1,21,0,1.9451,100,0
15688,52,0,1,0,0,0.699,3,0,2.37175,143,0.301
15689,52,0,1,0,0,0.699,4,0,1.971375,143,0.301
15691,48,1,1,0,0,0.93025,2,0,0.682125,143,0.06975
15692,52,0,1,0,0,0.77425,9,0,1.106425,143,0.22575
15693,17,1,1,0,0,0.8495,9,0,0.9522,143,0.1505
15694,29,1,1,0,0,0.699,21,0,3.58425,143,0.301
15695,21,1,1,0,0,1,0,0,0.215225,143,0
15696,26,1,1,0,0,1,0,0,0.3225,143,0
15697,22,1,1,0,0,1,0,0,0.15925,143,0
15700,10,1,1,0,0,0.99,7,0,0.8911,100,0.01
15701,52,0,1,0,0,0.996,12,4,1.86295,100,0.004
15704,52,0,1,0,0,0.699,19,0,3.112825,143,0.301
15706,7,1,1,0,0,1,16,0,3.6175,100,0
15707,52,0,1,0,0,0.80275,5,4,2.433825,168,0.19725
15713,5,1,1,0,0,1,24,0,3.3548,100,0
15716,10,1,0,1,0,1,25,0,0.95845,100,0
15717,7,1,0,1,0,1,25,0,1.07775,100,0
15718,6,1,0,1,0,1,25,0,1.263975,100,0
15719,5,1,0,1,0,1,22,0,2.284425,100,0
15721,44,1,1,0,0,0.58425,22,4,5.050725,168,0.41575
15731,28,1,1,0,0,1,0,0,0.213475,168,0
15733,28,1,0,1,0,0.8495,13,0,1.2736,143,0.1505
15734,22,1,0,1,0,1,0,0,0.052675,198,0
15735,27,1,0,1,0,1,0,0,0.051525,198,0
15736,25,1,0,1,0,1,0,0,0.057175,198,0
15737,24,1,0,1,0,1,0,0,0.086775,198,0
15745,16,1,1,0,0,1,23,0,3.175075,100,0
15746,11,1,1,0,0,1,21,0,3.257475,100,0
15749,52,0,1,0,0,0.798,0,0,1.011075,198,0.202
15750,52,0,1,0,0,0.798,0,0,0.68075,198,0.202
15754,5,1,1,0,0,1,21,0,1.479525,158,0
15755,52,0,1,0,0,0.75425,4,0,3.81645,198,0.24575
15756,52,0,1,0,0,0.74675,4,0,1.993525,198,0.25325
15759,7,1,1,0,0,0.916,20,0,0.52325,178,0.084
15761,6,1,1,0,0,0.96625,24,0,1.018725,165.5,0.03375
15762,31,1,1,0,0,1,0,0,0.81685,198,0
15763,30,1,1,0,0,1,0,0,0.288575,198,0
15766,25,1,1,0,0,0.798,11,0,2.421125,198,0.202
15767,15,1,1,0,0,0.798,17,0,1.445975,198,0.202
15768,52,0,1,0,0,0.899,0,0,0.800875,248,0.101
15770,5,1,1,0,0,1,16,0,1.8616,158,0
15771,8,1,1,0,0,1,22,0,1.5473,158,0
15774,29,1,1,0,0,0.798,0,0,0.35095,198,0.202
15775,27,1,1,0,0,1,0,0,0.32105,198,0
15776,28,1,1,0,0,0.95725,0,0,0.505025,198,0.04275
15780,5,1,0,1,0,0.91975,14,0,0.931175,198,0.08025
15781,6,1,0,1,0,1,25,0,0.51855,158,0
15782,29,1,1,0,0,1,0,0,0.352575,198,0
15783,30,1,1,0,0,1,0,0,0.511625,198,0
15784,49,1,1,0,0,0.725,8,0,3.0046,138,0.275
15785,49,1,1,0,0,0.737,0,0,1.4856,138,0.263
15786,6,1,1,0,0,1,15,0,1.587175,100,0
15787,52,0,1,0,0,0.7565,0,0,1.8506,138,0.2435
15788,5,1,1,0,0,1,19,0,1.843775,100,0
15791,36,1,1,0,0,1,0,0,0.350825,138,0
15796,12,1,1,0,0,1,22,0,2.613725,100,0
15798,29,1,1,0,0,1,22,0,1.1798,100,0
15800,29,1,0,1,0,1,22,0,0.532025,100,0
15802,52,0,1,0,0,0.91575,0,0,0.3534,298,0.08425
15803,23,1,1,0,0,0.92425,0,0,0.1971,298,0.07575
15804,9,1,1,0,0,0.9375,0,0,0.565625,298,0.0625
15807,17,1,0,1,0,0.99025,26,0,1.957275,100,0.00975
15808,7,1,1,0,0,1,24,0,2.05785,100,0
15809,20,1,0,1,0,1,27,0,2.67105,100,0
15810,46,1,1,0,0,0.92475,6,1,1.466025,118,0.07525
15811,8,1,1,0,0,0.89325,22,0,1.895125,118,0.10675
15812,30,1,1,0,0,1,20,5,3.329275,100,0
15813,5,1,1,0,0,0.91525,21,0,1.427475,100,0.08475
15814,52,0,1,0,0,1,0,0,0.131775,398,0
15815,52,0,1,0,0,1,0,0,0.3451,398,0
15816,14,1,1,0,0,1,0,0,0.142325,398,0
15817,13,1,0,1,0,1,12,0,0.47735,278,0
15818,13,1,0,1,0,1,20,0,0.45165,278,0
15819,27,1,1,0,0,1,0,0,0.189025,248,0
15820,6,1,1,0,0,1,28,0,0.66765,198,0
15821,29,1,0,1,0,1,0,0,0.158625,248,0
15822,16,1,1,0,0,1,0,0,0.047775,248,0
15823,29,1,1,0,0,1,0,0,0.1108,248,0
15825,15,1,1,0,0,1,0,0,0.088375,178,0
15827,20,1,0,1,0,1,0,0,0.10945,258,0
15828,52,0,1,0,0,1,0,0,0.2797,198,0
15829,6,1,0,1,0,1,0,0,0.034075,378,0
15830,40,1,0,1,0,1,0,0,0.03485,348,0
15831,19,1,0,1,0,1,0,0,0.0647,348,0
15834,6,1,0,1,0,1,0,0,0.0585,448,0
15835,43,1,0,1,0,0.781,22,0,1.16495,128,0.219
15836,7,1,1,0,0,1,25,0,1.361025,100,0
15837,52,0,0,1,0,0.781,22,0,1.208475,128,0.219
15838,29,1,0,1,0,0.781,24,0,0.993125,128,0.219
15839,36,1,0,1,0,1,23,0,0.82185,100,0
15840,51,1,0,1,0,0.781,24,0,0.947,128,0.219
15841,36,1,0,1,0,0.781,22,0,1.267575,128,0.219
15842,6,1,0,1,0,1,22,0,0.933975,498,0
15843,22,1,1,0,0,1,0,0,0.082675,148,0
15844,52,0,1,0,0,0.676,20,0,2.92245,148,0.324
15845,52,0,1,0,0,1,0,0,0.219425,208,0
15846,27,1,1,0,0,1,0,0,0.08615,208,0
15850,52,0,1,0,0,0.8985,0,0,0.472725,268,0.1015
15852,52,0,1,0,0,0.865,22,0,0.237225,148,0.135
15853,22,1,1,0,0,1,0,0,0.165675,148,0
15854,7,1,1,0,0,1,0,0,0.16705,298,0
15856,39,1,1,0,0,1,0,0,0.11515,268,0
15857,52,0,1,0,0,1,0,0,0.2036,268,0
15858,22,1,0,1,0,1,0,0,0.094325,248,0
15860,15,1,1,0,0,1,24,0,0.952025,100,0
15862,40,1,1,0,0,1,0,0,0.0818,248,0
15863,5,1,0,1,0,1,0,0,0.13215,248,0
15864,6,1,1,0,0,1,0,0,0.0554,248,0
15865,52,0,1,0,0,0.676,19,0,3.084575,148,0.324
15868,5,1,0,1,0,1,0,0,0.162275,458,0
15869,52,0,0,1,0,1,0,0,0.1901,580,0
15870,6,1,0,1,0,1,26,0,0.153375,480,0
15871,31,1,0,1,0,1,0,0,0.505025,348,0
15872,12,1,1,0,0,1,0,0,0.0924,458,0
15873,11,1,0,1,0,1,0,0,0.2518,458,0
15874,5,1,1,0,0,1,0,0,0.1724,398,0
15875,31,1,1,0,0,1,0,0,0.148725,398,0
15878,9,1,0,1,0,1,21,0,0.735925,198,0
15879,9,1,0,1,0,1,23,0,0.192725,198,0
15880,52,0,0,1,0,0.725,24,0,0.7362,138,0.275
15881,24,1,0,1,0,1,0,0,0.2173,148,0
15882,28,1,0,1,0,1,0,0,0.328725,168,0
15883,26,1,0,1,0,1,0,0,0.148925,168,0
15884,14,1,0,1,0,1,0,0,0.128375,168,0
15885,8,1,0,1,0,1,0,0,0.0319,168,0
15886,28,1,0,1,0,1,0,0,0.294425,168,0
15887,25,1,0,1,0,1,0,0,0.23435,188,0
15888,14,1,0,1,0,0.994,0,0,0.235375,148,0.006
15889,17,1,0,1,0,1,0,0,0.057175,148,0
15890,29,1,0,1,0,1,0,0,0.211225,148,0
15891,8,1,0,1,0,1,0,0,0.107025,168,0
15892,35,1,1,0,0,1,0,0,0.24585,168,0
15893,11,1,0,1,0,1,0,0,0.3077,168,0
15894,26,1,0,1,0,1,0,0,0.317,168,0
15895,17,1,1,0,0,1,0,0,0.249825,168,0
15896,52,0,1,0,0,1,0,0,0.257875,168,0
15897,7,1,0,1,0,1,0,0,0.474525,168,0
15898,13,1,0,1,0,1,0,0,0.213775,168,0
15899,52,0,1,0,0,1,0,0,0.399575,188,0
15900,26,1,1,0,0,1,0,0,0.5113,188,0
15901,24,1,1,0,0,1,0,0,0.15075,228,0
15902,17,1,0,1,0,1,27,0,0.405,88,0
15903,16,1,0,1,0,1,26,0,0.29135,88,0
15904,18,1,1,0,0,0.948,0,0,0.4527,135,0.052
15905,42,1,0,1,0,1,0,0,0.18075,100,0
15906,13,1,1,0,0,1,0,0,0.23275,135,0
15911,24,1,1,0,0,1,0,0,0.39165,95,0
15912,37,1,1,0,0,1,0,0,0.224675,145,0
15913,7,1,0,1,0,1,0,0,0.25425,295,0
15914,19,1,0,1,0,1,0,0,0.094525,195,0
15915,27,1,0,1,0,1,0,0,0.1964,148,0
15916,28,1,1,0,0,1,0,0,0.576075,100,0
15918,27,1,0,1,0,1,0,0,0.1745,30,0
15919,25,1,0,1,0,1,0,0,1.160175,60,0
15927,12,1,1,0,0,1,26,0,0.8278,100,0
15928,16,1,1,0,0,0.781,27,0,0.6738,128,0.219
15929,26,1,0,0,0,0.664,23,0,0.671475,298,0.336
15930,19,1,0,1,0,1,28,0,0.300225,198,0
15931,13,1,1,0,0,0.98825,27,0,0.433925,298,0.01175
15932,48,1,1,0,0,1,0,0,0.17535,228,0
15933,24,1,1,0,0,1,0,0,0.220925,248,0
15935,14,1,1,0,0,0.91775,16,4,0.72245,198,0.08225
15936,52,0,1,0,0,0.913,10,4,1.170225,198,0.087
15937,9,1,1,0,0,1,0,0,0.07875,228,0
15938,52,0,1,0,0,1,0,0,0.165875,228,0
15939,10,1,1,0,0,1,0,0,0.140575,228,0
15940,11,1,1,0,0,1,0,0,0.097825,178,0
15942,21,1,0,1,0,1,0,0,0.368375,110,0
15943,19,1,1,0,0,1,0,0,2.403975,135,0
15944,15,1,1,0,0,1,17,0,2.45575,58,0
15945,19,1,0,0,0,1,27,0,0.4936,100,0
15946,19,1,0,0,0,1,27,0,0.333975,100,0
15947,19,1,0,0,0,1,25,0,0.710975,100,0
15948,20,1,1,0,0,1,0,0,0.3683,278,0
15949,21,1,1,0,0,1,0,0,0.13005,278,0
15950,5,1,0,1,0,1,0,0,0.069325,388,0
15951,13,1,0,1,0,1,0,0,0.091425,388,0
15952,9,1,1,0,0,1,0,0,0.094875,248,0
15953,8,1,1,0,0,1,0,0,0.0339,248,0
15954,7,1,1,0,0,1,0,0,0.066,110,0
15955,25,1,1,0,0,1,0,0,0.321475,118,0
15956,37,1,0,1,0,1,0,0,0.136675,118,0
15957,9,1,1,0,0,1,24,0,0.34635,198,0
15958,36,1,0,1,0,0.899,26,0,0.369025,248,0.101
15959,11,1,1,0,0,1,24,0,0.414025,198,0
15960,20,1,0,1,0,0.899,26,0,0.21195,248,0.101
15961,18,1,0,1,0,0.9495,27,0,0.226375,248,0.0505
15964,15,1,1,0,0,0.97475,18,5,2.1064,98,0.02525
15965,52,0,0,0,1,0.9625,16,0,0.797425,188,0.0375
15966,19,1,0,0,0,1,0,0,0.62685,110,0
15967,15,1,0,1,0,0.93025,23,0,0.81725,130.14,0.06975
15968,19,1,0,1,0,0.958,25,3,5.28575,118,0.042
15969,26,1,1,0,0,1,0,0,0.45455,178,0
15970,13,1,0,1,0,1,0,0,0.41505,110,0
15972,7,1,1,0,0,1,23,0,0.226425,298,0
15973,27,1,0,1,0,1,0,0,0.052975,468,0
15974,8,1,1,0,0,1,0,0,0.074525,498,0
15976,41,1,1,0,0,0.94525,0,0,0.25975,128,0.05475
15977,33,1,1,0,0,0.973,23,0,4.544925,102.8,0.027
15978,52,0,1,0,0,0.781,24,0,3.732025,128,0.219
15979,33,1,1,0,0,0.781,24,0,1.3454,128,0.219
15980,15,1,1,0,0,1,27,0,0.738825,100,0
15981,15,1,1,0,0,1,27,0,0.4843,100,0
15984,40,1,1,0,0,1,21,0,0.8698,188,0
15985,7,1,1,0,0,1,0,0,0.14655,248,0
15986,16,1,1,0,0,0.899,0,4,0.08525,248,0.101
15988,40,1,1,0,0,1,23,0,0.843225,248,0
15989,39,1,1,0,0,1,27,0,0.744025,248,0
15990,30,1,1,0,0,1,24,0,0.94545,248,0
15991,12,1,1,0,0,1,0,0,0.144775,128,0
15992,42,1,1,0,0,1,0,0,0.349375,128,0
15993,42,1,1,0,0,1,0,0,0.614475,128,0
15994,42,1,1,0,0,1,0,0,0.322,128,0
15995,6,1,0,1,0,1,25,0,0.7075,218,0
15996,5,1,0,1,0,1,24,0,0.853625,218,0
15997,6,1,1,0,0,0.98575,21,0,2.892725,100,0.01425
15998,52,0,1,0,0,0.773,21,0,2.9657,128,0.227
16003,52,0,1,0,0,1,0,0,0.339125,108,0
16004,17,1,1,0,0,1,0,0,0.094625,98,0
16005,6,1,1,0,0,1,0,0,0.134125,98,0
16006,28,1,1,0,0,0.872,23,4,0.926825,178,0.128
16007,52,0,1,0,0,0.868,24,0,0.434925,228,0.132
16008,20,1,0,1,0,1,0,0,0.216225,228,0
16009,6,1,0,1,0,1,0,0,0.080075,228,0
16010,52,0,1,0,0,1,0,0,0.41315,198,0
16011,37,1,1,0,0,1,0,0,0.082525,148,0
16012,21,1,1,0,0,0.907,10,0,1.30165,108,0.093
16014,25,1,1,0,0,0.831,0,0,0.679675,118,0.169
16015,36,1,0,1,0,0.781,5,0,1.391375,128,0.219
16016,52,0,0,1,0,0.832,25,0,0.889625,298,0.168
16017,6,1,1,0,0,1,25,0,1.845625,198,0
16018,36,1,0,1,0,0.781,5,0,1.925675,128,0.219
16019,52,0,0,1,0,0.832,13,0,0.538225,298,0.168
16020,37,1,0,1,0,0.916,0,0,0.16655,298,0.084
16021,52,0,0,1,0,0.868,27,0,0.60155,228,0.132
16022,33,1,1,0,0,0.959,24,1,1.494525,198,0.041
16024,6,1,0,0,0,1,24,0,1.350575,298,0
16025,20,1,1,0,0,0.888,8,0,0.27705,178,0.112
16026,5,1,0,1,0,1,14,0,0.5652,198,0
16027,6,1,0,1,0,1,25,0,1.348525,98,0
16028,18,1,0,1,0,1,25,0,0.74865,98,0
16029,15,1,0,1,0,1,25,0,1.015625,98,0
16030,29,1,1,0,0,1,13,0,1.185575,118,0
16031,52,0,1,0,0,1,0,0,0.167,268,0
16032,52,0,1,0,0,1,0,0,0.522775,268,0
16033,52,0,0,0,1,1,0,0,0.170475,268,0
16034,52,0,0,0,1,1,0,0,0.241675,138,0
16035,51,1,0,1,0,0.799,24,0,0.5435,298,0.201
16036,8,1,1,0,0,1,0,0,0.18885,178,0
16037,52,0,1,0,0,0.75925,26,3,4.60355,253,0.24075
16038,52,0,0,1,0,0.90825,15,0,4.77575,110.8,0.09175
16039,26,1,1,0,0,1,0,0,0.993525,118,0
16040,36,1,1,0,0,0.798,21,0,0.51055,248,0.202
16041,52,0,1,0,0,1,0,0,0.2546,295,0
16042,7,1,1,0,0,1,0,0,0.033775,295,0
16043,27,1,0,1,0,1,0,0,0.07115,198,0
16044,11,1,1,0,0,1,23,0,1.817875,128,0
16048,16,1,1,0,0,0.9055,8,0,1.66545,118,0.0945
16049,19,1,0,1,0,1,24,0,0.487,198,0
16050,29,1,0,1,0,0.993,23,3,0.871975,198,0.007
16051,29,1,0,1,0,0.798,24,0,0.527925,248,0.202
16052,27,1,1,0,0,1,0,0,0.445,138,0
