"CM視聴率 CMリスト"
"企業名:","ホンダ/本田技研工業"
"商品名:","指定なし"
"CM秒数:","全CM"
"番組名:","指定なし"
"検索期間:","2016年4月1日(金) 05:00～2017年3月31日(金) 28:59"
"レポート作成日時:","2017年5月30日（火）14:03"
"放送:","地デジ 5放送"
"サンプル:","関東エリア","個人 5311","FC 295","FT 209","F1 481","F2 783","F3- 552","F3+ 306","MC 267","MT 210","M1 495","M2 823","M3- 586","M3+ 304","世帯 2045","","※期間内最新サンプル数"
""
"CM視聴率(開始時)"
"日付","曜日","開始時刻","秒数","企業","商品","個人全体","FC","FT","F1","F2","F3-","F3+","MC","MT","M1","M2","M3-","M3+","世帯","放送局","番組"
"2016/9/8","木","06:04:11","15","ホンダ/本田技研工業","フリード","0.8","0.3","0.4","0.7","0.7","1.4","0.6","0.4","0.0","0.7","1.0","1.7","0.3","1.7","TBS","あさチャン！"
"2016/9/7","水","24:02:31","30","ホンダ/本田技研工業","フリード","1.7","0.6","0.9","0.5","2.3","1.7","0.9","0.4","0.4","1.9","2.6","2.7","2.6","3.3","TX","ワールドビジネスサテライト"
"2016/9/7","水","23:58:17","15","ホンダ/本田技研工業","N BOX","4.1","0.6","2.7","2.3","6.0","5.0","5.1","1.1","0.4","3.1","4.3","7.5","2.9","8.0","EX","マツコ＆有吉の怒り新党"
"2016/9/7","水","23:58:02","15","ホンダ/本田技研工業","N BOX Custom/N WGN Custom","4.1","0.6","2.7","2.1","6.1","5.5","5.1","1.1","0.4","2.9","4.4","7.7","2.9","8.2","EX","マツコ＆有吉の怒り新党"
"2016/9/7","水","23:49:03","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.3","0.6","0.9","1.1","1.9","1.3","0.9","0.7","0.8","1.6","1.9","1.8","0.3","2.5","TBS","ＮＥＷＳ２３"
"2016/9/7","水","23:48:48","15","ホンダ/本田技研工業","ステップワゴン","1.3","0.6","0.9","1.1","1.7","1.3","0.9","0.7","0.8","1.6","1.8","1.8","0.3","2.5","TBS","ＮＥＷＳ２３"
"2016/9/7","水","23:23:18","15","ホンダ/本田技研工業","企業","4.2","1.5","3.6","2.8","5.7","6.6","5.1","0.7","2.1","3.3","4.5","4.7","4.7","8.0","NTV","ＮＥＷＳＺＥＲＯ"
"2016/9/7","水","23:23:03","15","ホンダ/本田技研工業","ステップワゴン","4.2","1.5","3.6","2.8","5.7","6.7","5.1","0.7","2.5","3.3","4.5","4.7","4.7","8.0","NTV","ＮＥＷＳＺＥＲＯ"
"2016/9/7","水","22:30:39","30","ホンダ/本田技研工業","フリード","2.7","1.2","3.6","3.0","3.9","2.7","2.1","1.4","2.9","3.3","2.6","2.3","1.5","4.8","TBS","水曜日のダウンタウン"
"2016/9/6","火","23:38:55","30","ホンダ/本田技研工業","NSX","1.8","0.3","0.4","0.9","1.9","2.0","3.0","0.7","0.8","0.7","2.3","2.9","5.0","3.7","TX","ワールドビジネスサテライト"
"2016/9/6","火","22:46:48","30","ホンダ/本田技研工業","フリード","1.7","0.3","0.0","1.6","2.0","2.0","2.7","0.7","0.4","0.9","1.9","2.4","3.2","3.1","TX","ガイアの夜明け"
"2016/9/6","火","22:15:50","60","ホンダ/本田技研工業","NSX","7.5","3.1","1.8","4.2","8.7","10.0","10.6","2.5","2.1","6.2","10.0","9.8","9.6","12.7","EX","２０１８ＦＩＦＡＷ杯ロシアアジア地区最終予選"
"2016/9/6","火","21:29:05","30","ホンダ/本田技研工業","フリード","4.9","0.9","4.0","3.7","8.0","8.3","4.5","1.8","1.7","2.8","5.9","5.1","2.9","9.1","TBS","マツコの知らない世界"
"2016/9/6","火","06:42:01","30","ホンダ/本田技研工業","フリード","4.0","2.1","2.7","2.8","5.6","5.5","3.9","1.4","2.1","3.6","5.0","4.7","2.3","8.0","NTV","ＺＩＰ！"
"2016/9/5","月","23:57:05","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.4","0.0","0.4","1.4","3.7","2.2","3.3","0.0","0.8","1.4","3.4","3.6","3.2","4.7","EX","橋下×羽鳥の番組"
"2016/9/5","月","23:56:50","15","ホンダ/本田技研工業","ステップワゴン","2.4","0.0","0.4","1.4","3.7","2.5","3.3","0.0","0.8","1.4","3.4","3.5","3.5","4.7","EX","橋下×羽鳥の番組"
"2016/9/5","月","23:47:38","30","ホンダ/本田技研工業","フリード","1.0","0.3","0.0","0.9","1.0","1.6","1.8","0.0","0.0","0.5","0.6","1.8","1.8","2.1","TBS","ＮＥＷＳ２３"
"2016/9/5","月","23:31:35","30","ホンダ/本田技研工業","NSX","2.1","0.6","0.4","0.5","2.7","1.9","2.7","0.0","0.4","2.1","3.0","3.3","3.8","4.2","TX","ワールドビジネスサテライト"
"2016/9/5","月","23:25:32","30","ホンダ/本田技研工業","フリード","4.7","0.6","4.0","3.5","5.3","9.1","4.8","1.1","2.1","4.2","4.5","6.2","4.1","8.9","NTV","ＮＥＷＳＺＥＲＯ"
"2016/9/5","月","19:13:55","30","ホンダ/本田技研工業","フリード","1.6","0.9","1.3","0.2","1.7","1.9","3.0","2.8","0.8","1.0","1.4","2.1","2.9","2.8","TX","仰天パニックシアターまさかの瞬間ビビる７７連発！！"
"2016/9/4","日","25:45:12","30","ホンダ/本田技研工業","フリード","0.7","0.3","0.0","0.7","0.9","1.1","0.6","0.0","0.0","0.5","1.0","1.2","0.6","1.6","CX","超速ＧＯ音"
"2016/9/4","日","23:56:56","30","ホンダ/本田技研工業","オデッセイ ハイブリッド","1.0","0.6","0.0","0.7","0.8","0.8","1.2","0.0","0.0","1.4","1.7","1.8","0.6","2.1","TX","ＳＵＰＥＲＧＴ＋"
"2016/9/4","日","21:57:58","30","ホンダ/本田技研工業","フリード","3.5","0.3","1.8","2.8","3.2","5.5","5.2","1.1","2.1","2.4","2.4","6.3","5.6","5.9","TBS","ワザビトＢＲＩＤＧＥＯＦＤＲＥＡＭＳ"
"2016/9/4","日","20:42:33","15","ホンダ/本田技研工業","ステップワゴン スパーダ","8.3","8.2","9.4","6.6","10.0","9.3","6.7","8.6","6.8","6.7","9.5","9.3","4.7","12.2","NTV","世界の果てまでイッテＱ！"
"2016/9/4","日","20:42:18","15","ホンダ/本田技研工業","ステップワゴン","8.4","8.2","9.4","6.6","10.0","9.4","6.7","8.6","6.8","6.7","9.5","9.8","4.7","12.4","NTV","世界の果てまでイッテＱ！"
"2016/9/4","日","20:41:48","30","ホンダ/本田技研工業","フリード","8.3","8.2","9.4","6.6","9.9","9.3","6.7","8.6","6.3","6.7","9.4","9.6","4.5","12.4","NTV","世界の果てまでイッテＱ！"
"2016/9/4","日","14:55:33","15","ホンダ/本田技研工業","フリード","1.3","0.9","0.0","0.9","1.4","0.9","0.9","0.4","1.3","1.0","1.7","2.4","2.4","2.7","TBS","「仰げば尊し」ダイジェスト"
"2016/9/4","日","14:04:53","15","ホンダ/本田技研工業","フィット","1.8","0.6","0.0","0.7","1.0","3.9","5.2","0.4","0.4","0.9","0.8","3.0","4.7","3.5","TX","日曜ミステリー「ブランド刑事３」（再）"
"2016/9/4","日","14:03:53","15","ホンダ/本田技研工業","フィット","3.2","3.0","2.2","3.0","3.8","3.5","5.2","3.2","2.1","2.6","3.6","2.9","2.7","6.0","NTV","くりぃむしちゅーの！ＴＨＥ★レジェンド列伝"
"2016/9/4","日","14:03:38","15","ホンダ/本田技研工業","フリード","1.8","0.6","0.0","0.7","1.0","3.8","5.5","0.4","0.4","0.9","0.8","3.0","5.0","3.5","TX","日曜ミステリー「ブランド刑事３」（再）"
"2016/9/4","日","14:02:53","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.9","0.6","0.0","0.7","1.1","3.8","5.2","0.4","0.4","1.0","0.8","3.2","5.0","3.7","TX","日曜ミステリー「ブランド刑事３」（再）"
"2016/9/4","日","13:20:07","15","ホンダ/本田技研工業","フィット","2.0","0.9","0.0","0.5","1.3","3.5","5.5","0.7","0.4","0.7","0.8","3.0","8.9","3.6","TX","開運！なんでも鑑定団（再）"
"2016/9/4","日","13:14:59","15","ホンダ/本田技研工業","フリード","2.0","0.9","0.0","0.2","1.1","3.5","5.5","0.7","0.4","0.5","0.9","3.0","8.6","3.5","TX","開運！なんでも鑑定団（再）"
"2016/9/4","日","13:02:50","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.6","0.9","0.0","0.2","1.4","2.7","5.2","0.7","0.4","0.5","0.7","2.1","6.5","3.0","TX","開運！なんでも鑑定団（再）"
"2016/9/4","日","12:53:47","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.2","0.9","0.0","0.2","1.0","1.7","3.3","0.7","0.4","0.2","1.1","1.7","4.2","2.2","TX","和風総本家（再）"
"2016/9/4","日","12:42:48","15","ホンダ/本田技研工業","フィット","4.1","3.0","2.7","4.9","5.4","4.2","4.0","5.4","2.1","3.3","5.2","3.8","1.5","7.3","NTV","スクール革命！"
"2016/9/4","日","12:41:38","15","ホンダ/本田技研工業","フィット","1.3","1.2","0.4","0.2","1.4","1.4","3.6","0.7","0.4","0.2","1.2","1.7","4.2","2.2","TX","和風総本家（再）"
"2016/9/4","日","11:48:48","15","ホンダ/本田技研工業","フリード","1.6","0.9","0.4","2.1","2.3","1.6","1.5","1.1","0.0","1.0","2.1","1.8","1.8","3.3","CX","Ｖメシ！ＪＡＰＡＮ"
"2016/9/4","日","11:39:48","15","ホンダ/本田技研工業","フィット","2.9","0.6","0.4","3.0","1.6","3.9","5.5","0.7","1.3","2.9","1.7","5.7","6.2","5.8","TBS","ＪＮＮニュース"
"2016/9/4","日","11:39:18","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.9","0.6","0.4","3.0","1.6","3.8","5.8","0.7","1.3","2.9","1.7","5.4","5.9","5.7","TBS","ＪＮＮニュース"
"2016/9/4","日","11:38:08","15","ホンダ/本田技研工業","フィット","2.9","0.6","0.4","3.0","1.7","3.8","5.8","0.7","1.3","2.9","1.8","5.6","6.2","5.8","TBS","ＪＮＮニュース"
"2016/9/4","日","11:36:38","15","ホンダ/本田技研工業","フリード","3.0","0.6","0.4","3.0","1.7","4.1","5.8","0.7","1.3","3.1","1.8","5.6","6.8","6.0","TBS","ＪＮＮニュース"
"2016/9/4","日","11:29:48","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.0","0.6","0.4","3.0","2.1","3.8","5.5","0.7","1.3","3.1","1.7","6.0","5.3","6.0","TBS","サンデー・ジャポン"
"2016/9/4","日","11:25:48","15","ホンダ/本田技研工業","フィット","3.1","0.6","0.9","3.1","2.2","4.1","5.8","0.4","1.3","3.4","1.8","6.2","5.3","6.3","TBS","サンデー・ジャポン"
"2016/9/4","日","11:25:17","15","ホンダ/本田技研工業","フリード","3.0","1.8","0.9","1.7","3.9","5.0","5.2","2.2","1.7","1.2","3.2","3.6","2.7","5.9","NTV","ｂｉｚｓｅａｒｃｈ"
"2016/9/4","日","11:16:26","15","ホンダ/本田技研工業","フィット","0.6","0.9","0.0","0.0","0.9","0.3","0.6","1.1","0.0","0.5","0.9","0.6","0.6","1.0","TX","出没！アド街ック天国（再）"
"2016/9/4","日","10:48:02","15","ホンダ/本田技研工業","フリード","3.3","2.1","0.9","3.1","4.6","2.8","3.6","2.2","0.0","2.9","4.7","3.9","2.4","6.5","CX","ワイドナショー"
"2016/9/4","日","10:44:26","15","ホンダ/本田技研工業","フィット","3.3","1.5","0.9","1.9","3.8","6.8","7.6","2.2","1.3","1.2","1.9","3.9","4.7","6.2","NTV","誰だって波瀾爆笑"
"2016/9/4","日","10:39:06","15","ホンダ/本田技研工業","フィット","3.3","2.1","0.9","3.1","4.3","3.0","3.3","1.8","0.0","3.1","5.1","3.8","2.4","6.6","CX","ワイドナショー"
"2016/9/4","日","10:28:36","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.2","2.4","0.9","3.1","3.8","2.5","3.3","2.2","0.0","3.4","5.1","3.3","2.1","6.4","CX","ワイドナショー"
"2016/9/4","日","09:56:48","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.9","1.5","0.4","2.6","3.4","6.1","8.5","1.4","0.8","1.5","2.8","6.5","8.9","7.7","TBS","サンデー・ジャポン"
"2016/9/4","日","09:54:48","15","ホンダ/本田技研工業","フリード","3.8","0.9","0.4","2.1","3.1","6.1","7.9","1.4","1.3","1.5","3.0","6.5","8.9","7.5","TBS","サンデー・ジャポン"
"2016/9/4","日","09:42:13","15","ホンダ/本田技研工業","N BOX","4.6","5.2","0.9","3.1","7.0","7.4","5.5","4.0","2.5","1.5","4.3","5.1","3.0","8.6","NTV","シューイチ"
"2016/9/4","日","09:41:58","15","ホンダ/本田技研工業","N BOX Custom/N WGN Custom","4.6","5.2","0.9","3.1","7.1","7.2","5.5","4.0","2.5","1.5","4.3","5.1","3.0","8.6","NTV","シューイチ"
"2016/9/4","日","09:41:33","15","ホンダ/本田技研工業","フィット","4.3","0.9","0.4","2.3","2.8","6.4","10.6","0.0","1.3","1.4","3.6","8.0","11.9","8.5","TBS","サンデーモーニング"
"2016/9/4","日","08:09:07","15","ホンダ/本田技研工業","フリード","4.7","1.2","2.2","3.7","7.5","7.8","5.8","1.4","1.3","2.4","3.6","7.4","4.2","9.3","NTV","シューイチ"
"2016/9/4","日","07:38:43","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.0","0.9","2.2","1.7","4.7","4.6","4.6","1.4","1.3","1.2","1.9","4.5","3.6","6.0","NTV","シューイチ"
"2016/9/4","日","06:59:47","15","ホンダ/本田技研工業","フリード","1.7","1.2","0.9","1.4","3.0","2.8","2.4","0.4","0.0","0.7","1.6","2.1","0.9","3.8","CX","はやく起きた朝は…"
"2016/9/4","日","06:59:18","15","ホンダ/本田技研工業","フリード","1.4","0.0","0.4","0.3","0.9","2.8","2.7","0.0","0.4","0.5","1.1","3.3","3.6","3.1","TBS","ＪＮＮニュース"
"2016/9/4","日","06:58:33","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.9","0.3","0.9","0.7","1.7","3.3","3.6","1.4","0.8","1.0","1.1","3.3","3.9","4.0","NTV","遠くへ行きたい"
"2016/9/4","日","06:57:32","15","ホンダ/本田技研工業","フィット","1.6","0.9","1.3","1.2","3.2","2.5","2.1","0.4","0.0","0.7","1.2","2.0","1.5","3.8","CX","はやく起きた朝は…"
"2016/9/4","日","06:43:48","15","ホンダ/本田技研工業","ステップワゴン スパーダ","0.8","0.0","0.4","0.2","0.7","1.9","0.6","0.0","0.4","0.3","0.8","1.5","1.5","1.7","TBS","時事放談"
"2016/9/4","日","06:41:34","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.7","0.9","1.3","1.2","3.1","2.5","2.4","0.7","0.4","0.7","1.4","2.4","0.9","3.8","CX","はやく起きた朝は…"
"2016/9/4","日","06:29:47","15","ホンダ/本田技研工業","フィット","1.8","0.0","1.3","0.9","1.8","3.3","2.7","0.7","0.8","0.7","1.0","4.4","2.7","3.9","NTV","ＮＮＮニュース・サンデー"
"2016/9/4","日","06:28:17","15","ホンダ/本田技研工業","フリード","1.9","0.0","1.3","0.9","2.1","3.5","2.7","0.7","0.8","0.7","1.4","4.2","2.7","4.1","NTV","ＮＮＮニュース・サンデー"
"2016/9/3","土","25:49:05","15","ホンダ/本田技研工業","フィット","1.1","0.0","0.9","1.2","1.4","1.6","0.6","0.0","0.8","0.5","1.6","1.8","0.6","2.3","TBS","ＣＯＵＮＴＤＯＷＮＴＶ"
"2016/9/3","土","25:31:48","15","ホンダ/本田技研工業","フリード","1.2","0.0","0.9","0.9","1.5","2.0","1.2","0.7","1.3","0.7","0.7","2.3","0.6","2.4","NTV","サッカーアース"
"2016/9/3","土","25:30:33","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.2","0.3","0.9","1.0","1.5","2.2","1.2","0.7","1.3","0.7","0.7","2.3","0.6","2.5","NTV","サッカーアース"
"2016/9/3","土","25:06:57","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.1","0.3","0.9","1.0","1.5","0.8","1.5","0.4","0.0","0.7","1.4","1.5","1.5","2.1","CX","スポーツＬＩＦＥＨＥＲＯ’Ｓ"
"2016/9/3","土","24:58:33","15","ホンダ/本田技研工業","フィット","2.1","0.6","1.3","2.1","2.5","3.8","1.8","0.7","1.3","0.9","2.3","3.2","1.2","4.4","NTV","Ｇｏｉｎｇ！Ｓｐｏｒｔｓ＆Ｎｅｗｓ"
"2016/9/3","土","24:48:18","15","ホンダ/本田技研工業","フィット","1.4","0.0","0.4","1.2","1.4","2.5","1.2","0.4","0.8","1.0","1.7","2.6","1.2","2.8","TBS","Ｓ☆１"
"2016/9/3","土","24:34:03","15","ホンダ/本田技研工業","フィット","1.1","0.3","0.9","1.0","1.6","1.4","0.9","0.4","0.0","0.9","1.7","0.9","1.2","2.1","CX","＜オトナの土ドラ＞ノンママ白書"
"2016/9/3","土","24:27:40","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.4","0.6","2.2","2.6","2.9","3.8","3.0","0.7","1.3","1.7","2.4","3.0","1.5","4.9","NTV","Ｇｏｉｎｇ！Ｓｐｏｒｔｓ＆Ｎｅｗｓ"
"2016/9/3","土","24:22:33","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.9","0.9","0.9","2.1","3.8","4.4","4.0","0.4","0.8","2.9","3.3","3.5","2.4","5.7","EX","ＳｍａＳＴＡＴＩＯＮ！！"
"2016/9/3","土","24:19:48","15","ホンダ/本田技研工業","フィット","0.7","0.3","0.0","0.5","0.5","0.9","0.6","0.0","0.4","0.9","0.6","1.2","1.2","1.4","TX","じわじわチャップリン"
"2016/9/3","土","24:18:17","15","ホンダ/本田技研工業","フリード","3.3","0.9","1.8","2.6","5.1","4.4","4.3","0.4","0.8","3.6","3.7","3.8","2.4","6.5","EX","ＳｍａＳＴＡＴＩＯＮ！！"
"2016/9/3","土","23:54:47","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.0","0.3","0.0","0.7","0.8","1.3","2.1","0.0","0.8","0.9","0.8","2.0","2.4","2.0","TX","ＳＰＯＲＴＳウォッチャー"
"2016/9/3","土","23:49:21","15","ホンダ/本田技研工業","フリード","1.1","0.3","0.4","0.7","0.8","1.1","2.1","0.4","0.8","1.0","1.1","1.7","3.0","2.1","TX","ＳＰＯＲＴＳウォッチャー"
"2016/9/3","土","23:21:33","15","ホンダ/本田技研工業","フィット","3.2","2.1","1.8","1.7","4.3","4.1","2.7","1.8","2.5","3.1","3.5","3.9","3.6","5.5","EX","デザイン・コード"
"2016/9/3","土","22:47:46","30","ホンダ/本田技研工業","フリード","4.0","0.6","0.4","2.4","3.7","7.2","6.7","0.7","1.7","1.5","3.4","7.8","7.7","7.3","TBS","ものづくり日本の奇跡元気が出る６０年物語"
"2016/9/3","土","22:37:51","30","ホンダ/本田技研工業","フリード","4.3","1.2","0.4","2.3","4.0","6.8","6.1","0.7","2.1","1.5","4.2","8.7","8.3","7.7","TBS","ものづくり日本の奇跡元気が出る６０年物語"
"2016/9/3","土","22:29:48","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.7","2.4","1.8","5.4","4.7","4.4","3.0","1.8","1.3","4.3","4.5","2.9","2.4","7.0","CX","有吉の夏休み２０１６密着１００時間ｉｎハワイ"
"2016/9/3","土","22:29:33","15","ホンダ/本田技研工業","ステップワゴン","3.7","2.4","1.3","5.6","4.7","4.2","3.0","1.4","1.3","4.3","4.4","2.9","2.4","6.9","CX","有吉の夏休み２０１６密着１００時間ｉｎハワイ"
"2016/9/3","土","21:53:17","15","ホンダ/本田技研工業","フリード","3.3","2.1","4.5","2.1","3.6","5.8","5.5","2.9","1.7","1.0","2.6","5.1","2.4","5.5","NTV","ラストコップｅｐｉｓｏｄｅ０"
"2016/9/3","土","20:53:32","15","ホンダ/本田技研工業","フリード","4.8","4.9","7.6","3.7","4.9","7.4","7.9","4.7","2.5","2.4","3.3","5.3","5.3","7.4","NTV","天才！志村どうぶつ園"
"2016/9/3","土","20:52:43","15","ホンダ/本田技研工業","フリード","3.5","0.3","0.0","1.9","2.9","4.4","8.5","2.2","1.7","2.2","3.0","6.0","7.4","6.3","EX","世界が驚いたニッポン！スゴ～イデスネ！！視察団ＳＰ"
"2016/9/3","土","20:52:28","15","ホンダ/本田技研工業","フィット","3.6","0.6","0.0","1.9","2.8","4.4","9.1","2.2","2.1","2.2","2.9","6.0","7.7","6.3","EX","世界が驚いたニッポン！スゴ～イデスネ！！視察団ＳＰ"
"2016/9/3","土","20:46:43","30","ホンダ/本田技研工業","フリード","3.7","4.3","2.2","2.1","4.3","5.2","4.9","1.8","2.1","1.2","3.5","5.7","5.0","5.9","TBS","炎の体育会ＴＶ"
"2016/9/3","土","20:44:29","15","ホンダ/本田技研工業","ステップワゴン スパーダ","4.1","0.6","0.4","2.1","3.6","5.2","9.4","2.9","1.3","1.9","3.5","7.4","8.6","6.9","EX","世界が驚いたニッポン！スゴ～イデスネ！！視察団ＳＰ"
"2016/9/3","土","19:53:19","15","ホンダ/本田技研工業","フリード","2.9","4.0","3.6","3.3","3.8","2.0","2.4","2.2","0.8","2.8","3.2","3.0","1.2","4.5","CX","超ハマる！爆笑キャラパレード"
"2016/9/3","土","19:22:37","15","ホンダ/本田技研工業","フィット","2.3","3.0","3.1","2.6","3.1","2.2","2.4","1.4","0.4","2.1","2.3","2.3","1.2","3.7","CX","超ハマる！爆笑キャラパレード"
"2016/9/3","土","18:59:48","15","ホンダ/本田技研工業","フィット","4.5","5.5","3.1","2.4","4.6","5.5","6.4","3.2","3.4","2.9","4.6","6.6","4.5","7.7","NTV","満天☆青空レストラン"
"2016/9/3","土","18:59:02","15","ホンダ/本田技研工業","ステップワゴン スパーダ","3.0","3.0","2.2","3.1","4.3","3.6","3.6","0.7","1.3","2.2","3.0","3.0","2.7","4.9","CX","もしもツアーズ"
"2016/9/3","土","18:58:33","15","ホンダ/本田技研工業","ステップワゴン スパーダ","4.4","4.9","2.7","2.6","4.5","5.0","6.4","3.2","2.5","3.3","4.4","6.6","4.5","7.6","NTV","満天☆青空レストラン"
"2016/9/3","土","18:46:50","15","ホンダ/本田技研工業","フリード","2.2","0.3","0.0","1.4","1.4","4.1","5.2","0.0","0.8","1.0","1.2","3.9","5.9","4.0","TBS","報道特集"
"2016/9/3","土","18:45:20","15","ホンダ/本田技研工業","フィット","2.4","0.3","0.0","1.6","1.6","4.6","5.2","0.0","0.8","1.4","1.5","4.1","6.2","4.3","TBS","報道特集"
"2016/9/3","土","18:40:45","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.3","0.3","0.0","1.7","1.8","3.5","4.9","0.0","0.8","1.5","1.4","3.8","6.2","4.1","TBS","報道特集"
"2016/9/3","土","18:36:14","15","ホンダ/本田技研工業","フリード","1.3","1.2","0.0","0.7","1.4","2.0","2.4","0.4","0.0","0.5","1.6","1.7","2.7","2.4","TX","家、ついて行ってイイですか？スペシャル"
"2016/9/3","土","18:28:47","15","ホンダ/本田技研工業","フィット","1.3","0.6","0.9","0.5","1.5","1.3","3.0","1.1","0.0","0.9","1.6","2.0","2.1","2.6","TX","超ポンコツさまぁ～ず"
"2016/9/3","土","17:59:02","15","ホンダ/本田技研工業","フリード","0.7","0.3","0.4","0.2","0.5","0.8","2.1","0.7","0.0","0.5","0.6","1.1","1.2","1.4","TX","ＴＨＥフィッシング"
"2016/9/3","土","17:57:32","15","ホンダ/本田技研工業","フィット","2.7","0.3","1.3","1.9","2.6","4.7","4.3","2.2","0.0","2.2","2.1","4.7","3.6","5.2","CX","ＦＮＮみんなのニュース"
"2016/9/3","土","17:54:03","15","ホンダ/本田技研工業","フィット","4.4","1.8","1.8","1.2","4.6","7.7","12.2","0.7","1.3","1.7","3.0","5.1","11.9","8.0","EX","スーパーＪチャンネル"
"2016/9/3","土","17:47:50","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.9","0.3","0.4","1.7","1.6","3.5","3.6","0.7","0.4","0.5","1.9","2.6","4.5","3.5","TBS","報道特集"
"2016/9/3","土","17:44:05","15","ホンダ/本田技研工業","フィット","2.0","0.3","0.4","1.7","1.4","3.8","4.0","0.4","0.4","0.7","1.7","3.0","4.5","3.6","TBS","報道特集"
"2016/9/3","土","17:30:47","15","ホンダ/本田技研工業","フィット","2.3","1.5","1.3","0.7","2.4","4.1","3.3","0.7","0.4","1.7","2.5","3.3","2.7","4.6","NTV","逆転裁判"
"2016/9/3","土","17:30:02","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.3","1.5","1.3","0.9","2.3","3.9","4.0","0.7","0.4","1.7","2.4","3.0","2.7","4.5","NTV","逆転裁判"
"2016/9/3","土","17:23:18","15","ホンダ/本田技研工業","フィット","2.7","1.2","1.8","0.7","2.6","5.2","5.2","0.7","0.0","1.9","2.7","4.1","3.0","5.3","NTV","ｎｅｗｓｅｖｅｒｙ．サタデー"
"2016/9/3","土","17:19:48","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.5","1.2","1.8","0.5","2.6","4.6","4.9","0.7","0.0","1.5","2.6","3.8","3.3","5.0","NTV","ｎｅｗｓｅｖｅｒｙ．サタデー"
"2016/9/3","土","16:59:16","15","ホンダ/本田技研工業","フィット","0.4","0.6","0.0","0.2","0.3","0.6","0.9","0.7","0.0","0.0","0.2","0.6","0.6","0.8","TX","「激録・警察密着２４時！！～２０１６夏～」オススメ"
"2016/9/3","土","16:57:07","15","ホンダ/本田技研工業","フリード","3.2","0.6","1.3","1.2","2.8","6.9","6.7","1.4","0.8","2.2","1.6","4.2","7.4","5.8","EX","スーパーＪチャンネル"
"2016/9/3","土","16:54:01","15","ホンダ/本田技研工業","フリード","0.3","0.3","0.0","0.2","0.2","0.5","0.6","0.4","0.0","0.0","0.2","0.5","0.9","0.7","TX","健康の秘訣とは！"
"2016/9/3","土","16:53:01","15","ホンダ/本田技研工業","フィット","0.3","0.3","0.0","0.2","0.2","0.5","0.6","0.4","0.0","0.0","0.2","0.5","0.9","0.7","TX","健康の秘訣とは！"
"2016/9/3","土","16:23:03","15","ホンダ/本田技研工業","ステップワゴン スパーダ","2.6","0.3","1.3","1.0","3.0","6.3","4.3","0.7","1.3","1.7","1.1","3.2","4.7","4.9","EX","科捜研の女１５（再）"
"2016/9/3","土","16:19:19","15","ホンダ/本田技研工業","フィット","1.2","0.9","0.9","0.2","0.7","1.9","1.8","1.1","0.0","0.7","1.7","1.4","3.3","2.5","NTV","次の瞬間、熱くなれ。ＴＨＥＢＡＳＥＢＡＬＬ２０１６"
"2016/9/3","土","16:16:35","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.5","0.3","1.8","1.6","1.8","1.7","2.1","1.1","0.4","1.7","1.6","1.5","1.5","3.0","CX","有吉の夏休み２０１６放送に入りきらなかった名場面"
"2016/9/3","土","15:58:15","15","ホンダ/本田技研工業","フリード","2.6","0.3","0.9","1.4","2.4","6.8","4.9","0.7","0.8","1.9","1.0","3.2","5.6","5.2","EX","科捜研の女１５（再）"
"2016/9/3","土","15:17:05","15","ホンダ/本田技研工業","フィット","2.5","0.3","0.9","1.9","2.3","5.5","4.6","0.7","0.8","1.9","1.1","3.2","5.3","4.8","EX","科捜研の女１５（再）"
"2016/9/3","土","14:54:49","15","ホンダ/本田技研工業","フィット","2.2","0.3","0.4","1.2","2.0","4.9","5.2","0.7","0.8","1.4","1.0","2.7","5.3","4.5","EX","科捜研の女１５（再）"
"2016/9/3","土","14:20:44","15","ホンダ/本田技研工業","ステップワゴン スパーダ","1.2","0.3","0.0","0.3","0.7","1.1","4.0","0.7","0.0","0.3","1.7","1.2","4.2","2.4","TX","世界！ニッポン行きたい人応援団予習復習スペシャル"
