date,week,time,duration,product,person,FC,FT,F1,F2,F3-,F3+,MC,MT,M1,M2,M3-,M3+,family,network,program
2017/1/20,金,12,15,アルト,0.5,0,0,0.2,0.4,0.5,3,0,0,0.2,0,0,2.9,1,TX,昼めし旅～あなたのご飯見せてください！～
2017/1/20,金,12,15,スイフト,1.1,0.3,0,0.2,0.9,2,5,0,0,0.2,0.5,0.7,4.6,2.5,EX,徹子の部屋
2017/1/20,金,7,15,アルト,3.3,0.7,1.5,1.6,4.4,6.1,5.7,1.9,1.9,1.4,2.9,3.8,5.5,6.3,EX,グッド！モーニング
2017/1/20,金,7,15,スイフト,0.3,0.3,0,0,0.3,0.2,1,1.1,0,0,0.2,0,1.6,0.5,TX,歴史の道歩き旅
2017/1/20,金,7,15,アルト,4.7,3.8,6.8,6.1,7.1,7.2,3.7,2.6,4.8,2.6,3.6,3.3,2.6,8.3,NTV,ＺＩＰ！
2017/1/20,金,7,15,スイフト,3.5,1.4,2.4,1.8,4.4,5.5,6,1.5,1.9,2,3.3,3.6,5.2,6.3,EX,グッド！モーニング
2017/1/20,金,7,15,スイフト,3.9,3.1,2.9,2.8,7.4,5.2,2.7,1.9,5.3,1.6,3.6,3.5,2.3,7,CX,めざましテレビ
2017/1/20,金,6,15,スイフト,0.6,0.7,0,0.2,0.3,0.4,0.3,0,0,0.4,1.1,0.9,2,1.2,TX,Ｎｅｗｓモーニングサテライト
2017/1/19,木,24,15,アルト,0.6,0,0,0.4,0.5,0.4,0.3,0,0,0.4,1.3,0.9,1.6,1.3,TX,じっくり聞いタロウ～スター近況（秘）報告～
2017/1/19,木,24,15,スイフト,2.2,0,0.5,2.6,3,4.1,3.3,0,1.4,2,2.3,2.1,1.3,4.3,NTV,増山超能力師事務所
2017/1/19,木,24,15,スイフト,3.2,0,3.4,2.2,4.6,3.4,3,0.4,0,2.8,4.5,5.2,1.6,6.3,EX,アメトーーク！
2017/1/19,木,23,15,スイフト,2.6,0,1,2.6,3.2,4.3,3.7,0,1.4,2.2,3.1,3,2,4.9,NTV,ＮＥＷＳＺＥＲＯ
2017/1/19,木,23,15,アルト,1.1,0,0,1.2,1.1,1.6,2.7,0.4,0.5,0.4,1,1.4,2.3,2.2,TBS,ＮＥＷＳ２３
2017/1/19,木,22,15,アルト,3.5,0.7,1,2.6,3.8,6.4,7,0.4,1.4,2.8,2.9,3.8,5.2,6.4,NTV,ダウンタウンＤＸ
2017/1/19,木,22,15,スイフト,2.1,0.7,0.5,1.6,2.7,5.2,2.3,0,1,1.4,0.8,3.1,2.6,4.2,CX,バディーズ～私と大切な仲間たち～
2017/1/19,木,22,15,スペーシア カスタムZ,3.6,0.3,1,2.6,4.1,5.7,6.4,1.1,1.9,2.4,4.1,4.5,4.2,6.7,NTV,ダウンタウンＤＸ
2017/1/19,木,22,15,イグニス,3.6,0.3,1,2.6,4.1,5.7,6.4,1.1,1.9,2.4,4.1,4.5,4.2,6.7,NTV,ダウンタウンＤＸ
2017/1/19,木,21,15,アルト,2.6,1,1.9,2,3.4,4.3,2.3,0.7,0.5,2.2,2.8,2.4,3.6,4.9,CX,ふらり松尾芭蕉
2017/1/19,木,21,15,スイフト,2.6,1,2.4,2,3.2,4.3,2,1.1,0.5,2.6,3,2.3,3.6,4.7,CX,ふらり松尾芭蕉
2017/1/19,木,21,15,ソリオ バンディット ハイブリッド,5,1.4,0.5,3.8,6,9.1,6.7,3.4,1.9,2.2,5.3,6.1,6.5,8.8,NTV,秘密のケンミンＳＨＯＷ
2017/1/19,木,21,15,ソリオ ハイブリッド,5,1.4,0.5,3.8,6.1,9.1,6.7,3.4,1.9,2.2,5.3,6.1,6.5,8.8,NTV,秘密のケンミンＳＨＯＷ
2017/1/19,木,20,15,スペーシア カスタムZ,5.5,3.8,7.3,6.7,8.2,8.1,6,3,3.4,2.2,5.1,3.6,4.9,9.6,NTV,ぐるぐるナインティナイン
2017/1/19,木,20,15,アルト,5.5,3.8,7.3,6.9,8.2,8.1,6,3,3.4,2,5.2,3.6,4.9,9.6,NTV,ぐるぐるナインティナイン
2017/1/19,木,19,15,ラパン,3.4,2.1,3.9,3.2,3.9,5.4,6.4,0.7,2.4,2.6,1.8,3.1,5.5,6.1,CX,ＶＳ嵐
2017/1/19,木,19,15,ハスラー,3.4,2.1,3.9,3.2,3.9,5.4,6.7,0.7,2.4,2.6,1.8,3.1,5.5,6.1,CX,ＶＳ嵐
2017/1/19,木,18,15,スイフト,1.7,0,0.5,0.6,2,3.4,4.3,0.7,0,0.8,0.8,2.6,4.2,3.7,EX,スーパーＪチャンネル
2017/1/19,木,18,15,スイフト,4.6,4.1,2.4,6.7,6.7,7,5.7,4.5,1.4,2.8,3.1,2.6,5.9,8.4,NTV,ｎｅｗｓｅｖｅｒｙ．
2017/1/19,木,18,15,スイフト,2,0,0.5,0.6,2,3.8,6,0.7,0,1.2,0.7,2.8,5.5,4.2,EX,スーパーＪチャンネル
2017/1/19,木,18,15,アルト,2,0,0.5,1,1.6,3.9,6,0.7,0,1.2,0.7,2.4,5.5,4.1,EX,スーパーＪチャンネル
2017/1/19,木,13,15,スイフト,2.2,0.7,1.5,4,3.2,4.7,2,0.4,1.9,1,1.6,1,2.6,4.7,NTV,ヒルナンデス！
2017/1/19,木,13,15,スイフト,0.9,0,0.5,0.2,1,1.4,3.3,0,0,0.8,0.4,0.9,2.6,2.1,EX,ワイド！スクランブル第２部
2017/1/19,木,13,15,スイフト,1.5,0,0,0.2,1.4,2.9,5.4,0,0,0.2,1.1,1.7,4.6,3.2,TBS,ひるおび！
2017/1/19,木,13,15,スイフト,0.6,0,0,0.2,0.5,1.4,2,0,0,0.2,0,1,2,1.2,TX,ブラックリスト２
2017/1/19,木,12,15,スイフト,0.5,0,0,0.2,0.4,0.9,1.7,0,0,0.2,0,0.9,2,1.1,TX,昼めし旅～あなたのご飯見せてください！～
2017/1/19,木,12,15,アルト,0.5,0,0,0.2,0.5,0.9,2,0,0,0.2,0,0.9,1.6,1.1,TX,昼めし旅～あなたのご飯見せてください！～
2017/1/19,木,12,15,スイフト,1.2,0,0,0.2,1.5,1.1,4,0,0.5,0.6,0.8,1,5.5,2.6,TBS,ひるおび！
2017/1/19,木,7,15,アルト,2.9,0.7,1.9,1.4,3.9,5.5,5,0,1.9,1.6,1.9,4.2,4.2,5.6,EX,グッド！モーニング
2017/1/19,木,7,15,アルト,4.6,2.7,3.9,4.5,6.3,7.2,3.3,4.1,3.9,3,5,4,2.3,8.3,NTV,ＺＩＰ！
2017/1/19,木,6,15,スイフト,0.7,0.7,0,0.2,0.4,0.7,0.7,0.4,0,0.8,1.2,1.2,0.7,1.2,TX,Ｎｅｗｓモーニングサテライト
2017/1/18,水,24,15,スイフト,1.4,0.3,0,1,1.6,2.3,1.3,0,0.5,0.6,1.7,2.8,1,2.8,CX,ユアタイム～あなたの時間～
2017/1/18,水,23,15,スイフト,3,0.3,1.9,3.6,3.2,5.4,4,0.4,1.4,2.8,3,3,2.3,5.7,NTV,ＮＥＷＳＺＥＲＯ
2017/1/18,水,23,15,アルト,2,0.7,1.5,1.6,3.3,2.5,2.3,0.7,1.4,2.2,1.8,2.4,0.7,3.8,CX,ＴＯＫＩＯカケル
2017/1/18,水,22,15,スイフト,2.1,0.7,1.9,1.8,3.2,3.4,2.3,0.7,1.9,1.8,1.9,2.4,0.7,3.9,CX,ＰＡＲＡ☆ＤＯ！～その先の自分（ヒーロー）へ～
2017/1/18,水,22,15,スイフト,2.5,1,1.9,1.6,4.1,3.9,2.7,0.7,1.9,2.2,2.4,2.6,1.3,4.6,CX,モシモノふたり
2017/1/18,水,22,15,アルト,2.7,1,2.4,1.6,4.2,4.1,3.3,0.7,1.9,2.2,2.7,2.6,1.6,4.8,CX,モシモノふたり
2017/1/18,水,22,15,スイフト,5.1,1,3.9,5.3,6.6,7.7,6.7,1.5,2.4,3,5.2,5.9,5.2,9.1,NTV,東京タラレバ娘
2017/1/18,水,22,15,スイフト,4.9,0,1,1.6,5.2,9.3,8.4,0.7,0,2.8,4.8,7.8,9.8,9,EX,報道ステーション
2017/1/18,水,21,15,スイフト,2.9,1.4,2.9,2.4,4.2,3.9,2.7,1.1,1,2.6,2.9,3.5,2.6,5.4,CX,おふくろ、もう一杯
2017/1/18,水,21,15,スイフト,3.4,1.7,3.4,3.2,4.8,5.4,2.3,1.5,1,3.2,3.4,4.2,2,6.3,CX,おふくろ、もう一杯
2017/1/18,水,21,15,スイフト,4.3,0.3,1.5,1.4,3.2,8.4,10.4,0.7,0.5,2.2,1.4,8.5,12.4,8.3,EX,相棒ｓｅａｓｏｎ１５
2017/1/18,水,21,30,スイフト,4.6,1.7,3.9,4.7,5.3,7.5,7.7,2.6,1.4,2.4,5.1,3.5,4.9,8.4,NTV,ザ！世界仰天ニュース
2017/1/18,水,20,15,アルト,3.7,2.1,2.9,2.6,4.9,6.4,7,1.1,1.4,1.8,3.3,4.2,3.9,6.8,NTV,ＺＥＲＯＭＩＮＵＴＥ
2017/1/18,水,20,15,アルト,4,2.1,2.9,3.8,4.6,6.3,5.4,2.2,1.4,4.1,3.3,4.2,5.5,7.4,CX,ユアタイムクイック・あすの天気
2017/1/18,水,20,15,スイフト,4.1,2.4,2.4,3.8,4.6,6.3,4.7,3.7,1.9,4.5,3.1,4.2,4.6,7.2,CX,ユアタイムクイック・あすの天気
2017/1/18,水,20,15,アルト,3.4,1.4,2.9,1.8,4.1,4.5,10.4,0.7,0.5,1.6,1.6,4.9,7.2,6.1,EX,くりぃむクイズミラクル９
2017/1/18,水,20,15,スイフト,4.3,3.4,2.4,3.8,5.1,6.1,4.3,3.7,3.9,4.3,3.5,3.8,4.9,7.5,CX,世界の何だコレ！？ミステリー
2017/1/18,水,20,30,バレーノ XS,3.3,1.4,1.9,1.6,3.8,6.4,7.7,1.5,0.5,1.6,1.1,4.5,6.8,5.9,EX,くりぃむクイズミラクル９
2017/1/18,水,19,15,スイフト,2.6,0,0.5,0.4,3.4,4.8,8,0,0.5,1,0.4,3.8,8.1,5.2,EX,あいつ今何してる？
2017/1/18,水,19,15,スイフト,3.8,3.4,2.9,4.3,4.3,6.6,7,2.2,2.4,1.2,3.3,3.8,2.9,6.8,NTV,１周回って知らない話
2017/1/18,水,18,15,スイフト,2.4,0,0.5,1.2,2.5,3.9,7.7,0.4,0,0.8,1.1,3.6,7.5,4.5,EX,スーパーＪチャンネル
2017/1/18,水,18,15,スイフト,5.2,4.1,6.3,6.3,7.7,7.5,7,4.1,2.9,2.6,3.5,4.5,3.3,9.5,NTV,ｎｅｗｓｅｖｅｒｙ．
2017/1/18,水,18,15,スイフト,2.5,0.3,0,1.4,2.4,3.9,8.4,0.7,0,1,1.2,3.3,7.8,4.6,EX,スーパーＪチャンネル
2017/1/18,水,18,15,アルト,2.4,0.3,0,1.2,2.3,4.1,6.7,0.7,0,1.2,1.4,3.5,6.2,4.7,EX,スーパーＪチャンネル
2017/1/18,水,18,15,スイフト,2.4,0.3,0,1.2,2.2,4.1,6.7,0.7,0,1.2,1.3,3.3,6.5,4.6,EX,スーパーＪチャンネル
2017/1/18,水,18,15,アルト,1.6,0,0,0.4,2,3,3.3,0,0.5,0.8,0.7,2.1,5.2,3.2,TBS,Ｎスタ
2017/1/18,水,13,15,アルト,1.3,0.3,0,0.6,1.4,1.6,7,0.7,0.5,1,0.7,1,1.3,2.7,EX,上沼恵美子のおしゃべりクッキング
2017/1/18,水,13,15,スイフト,1.5,0,0,1,1.5,2.9,3.7,0,0.5,0.4,1,2.1,4.2,3.4,TBS,ひるおび！
2017/1/18,水,12,15,スイフト,0.4,0,0,0.2,0.5,0.7,1.7,0,0,0.2,0.1,0,2.3,0.9,TX,昼めし旅～あなたのご飯見せてください！～
2017/1/18,水,12,15,アルト,0.4,0,0,0.2,0.4,0.7,2,0,0,0.2,0.1,0,2.3,0.9,TX,昼めし旅～あなたのご飯見せてください！～
2017/1/18,水,7,15,アルト,3.8,2.1,1.9,3.4,7.1,5.2,3,2.6,1.9,1.6,4.1,3.8,2.6,7,CX,めざましテレビ
2017/1/18,水,6,15,スイフト,0.5,0.7,0,0,0.4,0.4,0,0,0,0.8,1,0.5,1.3,1,TX,Ｎｅｗｓモーニングサテライト
2017/1/18,水,5,15,スイフト,1.4,0.3,0,1.2,2.3,2,1,0,1.4,0.8,0.8,3.1,0.7,2.8,CX,めざましテレビ
2017/1/17,火,24,15,アルト,2.6,0.3,2.4,2.6,2.8,4.7,3.3,0,0.5,1.4,3.6,3.3,0.7,5.1,NTV,冬ドラマ・豪華差し入れ争奪！クイズ８番勝負（２）
2017/1/17,火,24,15,スイフト,1.4,0.3,0.5,0.2,1.5,2,2.3,0.4,0.5,1,1.7,2.6,2,2.9,EX,お願い！ランキング１部
2017/1/17,火,24,15,スイフト,1.5,0.3,0.5,0.2,1.6,2.1,2.7,0.4,0.5,1.2,1.7,2.8,2,3.1,EX,キスマイレージ
2017/1/17,火,24,15,スイフト,1.2,0.3,0.5,1.2,1.9,2.1,1,0,1,0.4,1,2.1,0.3,2.2,CX,ユアタイム～あなたの時間～
2017/1/17,火,23,15,アルト,1.9,0.3,1,2.4,2.5,2.9,2.3,0,1.4,1.6,1.7,3,0.7,3.6,CX,空旅をあなたへ－ＰＲＥＭＩＵＭＳＫＹ－
2017/1/17,火,22,15,スイフト,3.9,1.4,4.4,3.6,4.4,5.7,7.4,1.1,1.9,3.4,4.1,4.3,2,6.9,NTV,元気のアプリ
2017/1/17,火,22,15,スイフト,4.2,1.4,5.3,4,5.3,5.9,7.7,1.1,2.4,3.7,4.2,4.2,2.3,7.4,NTV,元気のアプリ
2017/1/17,火,21,15,アルト,4.1,1.4,4.4,2.6,5.6,5.2,6,3,1,3.4,5.6,3.6,2,7.6,NTV,幸せ！ボンビーガール訳あり物件祭り２時間スペシャル
2017/1/17,火,20,15,スイフト,3.3,2.4,2.4,2.2,3.7,4.7,4,3.7,1,2,3.5,3.5,4.2,5.3,TX,ありえへん∞世界スペシャル
2017/1/17,火,19,15,スイフト,4.8,4.1,6.8,4.3,6.7,5.4,7.4,5.6,1.4,3.4,3.7,4.5,3.9,8.6,NTV,火曜サプライズ
2017/1/17,火,18,15,アルト,2.4,0,0.5,0.4,1.9,5,8,0,0.5,1.8,0.6,3.5,7.2,4.5,EX,スーパーＪチャンネル
2017/1/17,火,18,15,スイフト,2.6,0.3,0.5,0.4,2,5,9.4,0.4,0,2,0.8,3.3,8.8,4.8,EX,スーパーＪチャンネル
2017/1/17,火,18,15,スイフト,5.2,4.1,4.9,4.9,6.6,7.3,8.4,6.7,1.9,3.2,3.9,4.5,5.9,9.6,NTV,ｎｅｗｓｅｖｅｒｙ．
2017/1/17,火,18,15,アルト,2.5,0.3,0.5,0.2,2.5,4.7,9.4,0.4,0,1.6,1,3,7.8,4.7,EX,スーパーＪチャンネル
2017/1/17,火,18,15,スイフト,2.2,0.3,1.5,0.6,2.3,2.7,6,0.7,1.4,0,1.7,2.6,7.5,4,TBS,Ｎスタ
2017/1/17,火,18,15,スイフト,2.2,0.3,0.5,0.4,1.3,4.1,7.7,0,0,1.4,0.6,3.5,7.5,4.3,EX,スーパーＪチャンネル
2017/1/17,火,13,15,スイフト,1,0,0,0.6,1.3,1.4,3.7,0,0.5,0.8,0.5,1.7,0.7,2.1,EX,ワイド！スクランブル第２部
2017/1/17,火,13,15,アルト,1.7,0,0,1.4,1.5,2.3,4.7,0,0.5,0.6,1.4,1.7,5.5,3.6,TBS,ひるおび！
2017/1/17,火,12,15,アルト,0.5,0,0,0.2,0.4,1.3,0.7,0.7,0,0,0.1,0.7,2.3,1,TX,昼めし旅～あなたのご飯見せてください！～
2017/1/17,火,12,15,スイフト,0.5,0,0,0.2,0.5,1.3,0.7,0.7,0,0,0.1,0.7,2.3,1.1,TX,昼めし旅～あなたのご飯見せてください！～
2017/1/17,火,7,15,スイフト,4.2,2.1,3.4,2.8,7.4,5.5,4.3,3.4,2.9,1.6,3.7,4.7,4.9,7.8,CX,めざましテレビ
2017/1/17,火,7,15,スイフト,4.3,3.1,3.4,3,7.6,5.2,4.7,3,2.9,1.6,4.1,4.5,4.2,7.8,CX,めざましテレビ
2017/1/17,火,6,15,スイフト,0.7,0.7,1,0.6,0.5,0.4,0,0,0.5,0.4,1.2,1.2,1.3,1.4,TX,Ｎｅｗｓモーニングサテライト
2017/1/17,火,5,15,アルト,1.1,0,0,0.4,2,1.6,1.3,0,0.5,0.8,1.1,1.7,0.7,2.4,CX,めざましテレビ
2017/1/16,月,24,15,アルト,0.8,0,0.5,0.8,0.5,1.1,1.7,0,0.5,0.2,1,1.2,1,1.5,TX,家、ついて行ってイイですか？深夜こっそりスペシャル
2017/1/16,月,24,15,スイフト,1,0.3,0,0,1.1,1.3,1.3,0.7,0,1.4,1.6,1.6,0.7,2.1,CX,スポーツジャングル
2017/1/16,月,24,15,スイフト,0.9,0,0.5,0.6,1.1,0.9,0.7,0,0.5,0.6,1.3,1.4,1,1.9,EX,ぱりぴＴＶ
2017/1/16,月,24,15,スイフト,1,0.3,0,0,1.1,1.3,1.3,0.7,0,1.6,1.6,1.4,0.7,2.1,CX,スポーツジャングル
2017/1/16,月,23,15,アルト,4.2,0.7,5.3,5.5,5.5,5.5,5.4,1.9,2.4,3.9,4.2,4.2,2,7.7,NTV,ＮＥＷＳＺＥＲＯ
2017/1/16,月,23,15,アルト,2.2,0.3,1.9,0.8,3.2,2.9,1.3,1.9,1.4,1.8,2.3,3.5,2,4.2,CX,くいしん坊！万才
2017/1/16,月,22,15,スイフト,1.5,0,0.5,1,1.8,1.8,3.3,0,0.5,0.4,1.7,2.4,3.3,2.7,TX,モノイズム
2017/1/16,月,22,15,スイフト,3.4,1,2.4,2.6,4.3,5.4,2,3,2.4,2.2,3.7,3.8,3.6,6,CX,映画「信長協奏曲」
2017/1/16,月,20,15,スイフト,2.1,0.7,0.5,1,2,3.9,5.7,0.4,0,0.4,1,3.1,5.5,3.7,TX,主治医が見つかる診療所
2017/1/16,月,19,15,スイフト,1.5,0.7,0,0.8,1.8,1.6,4.7,1.9,1,0.4,0.6,1.9,3.6,2.6,TBS,結婚したら人生劇変！○○の妻たちスペシャル
2017/1/16,月,18,15,スイフト,4.3,4.8,2.9,4.7,7.2,6.4,4.7,4.5,1,1.8,3,3,3.9,7.8,NTV,ｎｅｗｓｅｖｅｒｙ．
2017/1/16,月,18,15,アルト,2,0,1,0.6,2.7,2.3,7.7,0,0,0.8,1.1,3,4.9,4.1,EX,スーパーＪチャンネル
2017/1/16,月,18,15,スイフト,2.1,0,1,0.8,2.4,3.2,8,0,0,0.8,1.2,2.3,4.9,4.3,EX,スーパーＪチャンネル
2017/1/16,月,18,15,スイフト,2.1,1.7,1,0.8,2,2.9,3.7,1.9,0.5,0.4,0.7,3.1,7.8,3.9,TBS,Ｎスタ
2017/1/16,月,18,15,スイフト,5,3.4,1.5,4,7.1,8.4,7.4,4.9,0.5,2.2,3.3,4.9,8.5,9.4,NTV,ｎｅｗｓｅｖｅｒｙ．
2017/1/16,月,18,15,スイフト,2,0.3,0.5,1.2,2.3,3.6,8,0,0,0.8,0.7,2.1,4.6,4.4,EX,スーパーＪチャンネル
2017/1/16,月,13,15,アルト,0.5,0,0,0,0.5,1.1,2,0,0.5,0,0,0.3,2.3,1.1,TX,ブラックリスト
2017/1/16,月,13,15,アルト,1.6,0,0,0.8,1.8,1.8,5.4,0,0,0.4,1.1,1.9,6.5,3.5,TBS,ひるおび！
2017/1/16,月,12,15,スイフト,0.5,0,0,0,0.3,0.9,2.7,0,0.5,0,0.2,0,2.3,1,TX,昼めし旅～あなたのご飯見せてください！～
2017/1/16,月,12,15,スイフト,0.5,0,0,0,0.1,1.4,2.7,0,0.5,0,0.4,0,2.3,1.2,TX,昼めし旅～あなたのご飯見せてください！～
2017/1/16,月,12,15,スイフト,1.8,0,0.5,1.6,2.8,2.9,5,0.4,0,0.6,1.2,2.1,2.9,3.9,CX,バイキング
2017/1/16,月,12,15,スイフト,1.3,0,0,0.6,1.6,1.1,4,0.4,0,0.4,1,1.2,5.2,2.7,TBS,ひるおび！
2017/1/16,月,7,15,アルト,0.4,0.3,0,0.2,0.3,0.4,1,1.1,0.5,0,0.5,0.3,0.7,0.7,TX,歴史の道歩き旅
2017/1/15,日,24,15,スイフト,1.2,0,0.5,0.6,1.6,1.4,0.7,0.4,0,1.4,1.3,1.9,1.9,2.4,TBS,Ｓ☆１
2017/1/15,日,23,15,アルト,3.4,2,3.4,2.2,5,3.6,3.6,1.1,1.5,2.4,4.8,4,1.9,5.8,NTV,ダウンタウンのガキの使いやあらへんで！！
2017/1/15,日,23,15,アルト,3.2,0.3,2.4,1,3.7,4.1,5.6,0.7,1.9,2.4,3.3,5.2,4.5,5.7,TBS,林先生が驚く初耳学！
2017/1/15,日,23,15,アルト,4,0.7,5.3,2.8,3.7,6.4,4,0.4,1.5,2.4,4.9,6.8,4.9,6.7,CX,Ｍｒ．サンデー
2017/1/15,日,23,15,スイフト,4.3,0.3,4.9,2.8,3.8,6.6,6,0.4,1.5,2.9,5.7,6.8,5.5,7.4,CX,Ｍｒ．サンデー
2017/1/15,日,22,15,スイフト,3.3,1,1.5,2,3.2,5.3,5.3,0.4,2.4,1.6,3,6.2,4.9,5.8,TBS,ワザビトＢＲＩＤＧＥＯＦＤＲＥＡＭＳ
2017/1/15,日,22,15,スイフト,3.6,1.4,1.5,2.4,3.5,6.2,6,0.4,1.9,1.8,3.1,6.6,5.2,6.5,TBS,ワザビトＢＲＩＤＧＥＯＦＤＲＥＡＭＳ
2017/1/15,日,21,15,スイフト,2.3,1,1.5,1.6,2.6,2.3,1,1.1,2.4,1.8,3.7,3.3,1,3.9,TX,ニュースブレイク
2017/1/15,日,21,15,スイフト,3.1,1.7,2.4,2,3.3,3.6,1.3,3.3,2.4,2.7,4.9,4,1.6,5,TX,日曜ビッグ「緊急ＳＯＳ！危険生物から日本を守れ！」
2017/1/15,日,21,30,スイフト,3.5,1,1,0.8,4.3,6.1,6.6,1.1,1,2,2.3,5,9.4,6.3,EX,日曜洋画劇場特別企画「臨場劇場版」
2017/1/15,日,21,15,スペーシア カスタムZ,3.2,0.7,0.5,0.4,3.9,5.3,7,0.4,1,1.8,2.1,4.7,9.1,5.8,EX,日曜洋画劇場特別企画「臨場劇場版」
2017/1/15,日,21,15,イグニス,3.2,0.7,0.5,0.4,3.9,5.3,7,0.4,1,1.8,2.1,4.7,9.1,5.8,EX,日曜洋画劇場特別企画「臨場劇場版」
2017/1/15,日,20,15,アルト,4,3.1,1.9,3.2,4.3,6.6,5,3.3,3.4,1.8,3.1,5.9,4.5,6.3,TBS,フラッシュニュース
2017/1/15,日,20,15,スイフト,1.9,1.7,1,2,2.3,2,1.3,1.5,0,1.2,2.1,3.6,1.6,3.3,CX,ユアタイムクイック・あすの天気
2017/1/15,日,20,15,アルト,1.9,1.7,1,1.8,2.1,2,1.3,1.5,0,1.2,2.1,3.6,1.6,3.2,CX,ユアタイムクイック・あすの天気
2017/1/15,日,20,15,スイフト,1.9,2,1,2,2.3,2,1,1.1,0,1.2,2.3,3.6,1.3,3.2,CX,ユアタイムクイック・あすの天気
2017/1/15,日,20,15,スイフト,5,3.4,3.9,3.6,5.4,6.2,6.6,6.9,4.4,2.4,5.2,6.4,3.9,7,TBS,ピラミッド・ダービー
2017/1/15,日,20,15,スイフト,5,5.1,3.9,4.4,5.3,6.1,6,5.8,3.4,3.7,4.6,6.2,3.9,6.7,TBS,ピラミッド・ダービー
2017/1/15,日,19,15,アルト,3.8,3.7,2.4,3.4,4.5,5,4.3,2.6,2.4,2.9,3.6,4.7,3.2,5.6,TBS,ピラミッド・ダービー
2017/1/15,日,19,15,スイフト,4.2,5.4,4.4,4.4,5.7,3.2,2,7.7,3.4,3.3,4.4,3.8,2.3,6.1,CX,フルタチさん
2017/1/15,日,18,15,スイフト,2,0.7,0.5,0.8,2.3,3,4,0.4,0.5,1.4,1.8,2.8,3.9,3.6,TBS,バナナマンのせっかくグルメ！
2017/1/15,日,18,15,スイフト,1.6,0.7,0,0.4,1.9,2.1,4.6,0,0.5,1.2,1.4,2.3,3.6,3.3,TBS,世界遺産
2017/1/15,日,17,15,アルト,2.9,2.4,1,2.4,3.5,3.9,2,3.3,1,3.5,2.4,4.7,1,5.1,CX,ＦＮＮみんなのニュース
2017/1/15,日,17,15,アルト,1.6,0.7,1.5,0.8,1.6,2.3,1,2.2,0.5,1,2,2.3,1.3,2.9,TBS,Ｎスタ
2017/1/15,日,17,15,スイフト,1.7,0.7,0,0.6,1.9,3.4,2.3,0,1.5,1.6,1.3,2.6,2.6,3.2,CX,美川・はるな愛の女性の願い一つだけ叶えます！
2017/1/15,日,16,15,スイフト,1.9,1,0,1.8,2.3,2,3,1.8,1,2.7,1.7,2.4,1,3.6,TBS,「結婚したら人生劇変！○○の妻たち」傑作選
2017/1/15,日,16,15,スイフト,1.8,1,0,1.6,2.3,1.8,3,1.8,1,2.2,1.5,2.3,1.3,3.6,TBS,「結婚したら人生劇変！○○の妻たち」傑作選
2017/1/15,日,16,15,アルト,1.9,1,0.5,1.6,2.4,2.1,2.6,1.8,1.5,1.4,2,2.3,1.6,3.8,TBS,「結婚したら人生劇変！○○の妻たち」傑作選
2017/1/15,日,16,15,スイフト,1.2,0.3,0,0.6,1.5,1.6,0.7,0,0,1,1.5,2.1,1.9,2.5,CX,美川・はるな愛の女性の願い一つだけ叶えます！
2017/1/15,日,15,15,アルト,1.3,0,0,1,1.3,2,1,0.4,0.5,1.2,1.4,2.4,1.9,2.5,CX,みんなのＫＥＩＢＡ
2017/1/15,日,15,15,スイフト,1.8,1,0,1.2,2.6,2.5,2.3,1.5,1.5,1,2,2.3,1.3,3.6,TBS,「下剋上受験」完全復習スペシャル！
2017/1/15,日,15,15,スイフト,1.6,0.3,0,1,1.4,2.1,1.3,0.4,0.5,1.6,2,3.1,2.3,3.2,CX,みんなのＫＥＩＢＡ
2017/1/15,日,15,15,スイフト,1.8,1,0,1.2,2.1,3.2,2,1.5,0,0.8,2.3,2.3,2.3,3.6,TBS,「下剋上受験」完全復習スペシャル！
2017/1/15,日,15,15,スイフト,1.6,0.3,0,1,1.8,1.4,3.6,0.7,0.5,2.4,1.7,1.4,2.9,3,EX,あなたは今幸せですか？
2017/1/15,日,14,15,アルト,1.1,0.3,0,0.4,1.1,2,3,0.4,0,0.4,0.5,1.7,3.2,2.1,TX,【三匹のおっさん】予習復習スペシャル（再）
2017/1/15,日,14,15,アルト,1.3,0.3,0,1.2,1.4,1.6,1.7,0.7,1,1.6,1.1,1.7,1.9,2.3,EX,あなたは今幸せですか？
2017/1/15,日,14,15,アルト,2.2,0.3,0,1.8,2.4,3.2,4,2.2,1,0.6,2.7,3.1,2.9,4.1,TBS,今夜スタート！日曜劇場「ＡＬＩＦＥ～愛しき人～」
2017/1/15,日,14,15,スイフト,2.3,0.7,3.9,1.6,2.9,3.6,2,1.8,0.5,2,2.1,2.1,3.2,4.2,NTV,１周回って知らない話芸能人カップルの疑問直撃ＳＰ
2017/1/15,日,13,15,スイフト,1.4,0.7,0,0.8,1.3,2.1,3.3,0,0.5,0.8,1.5,1.7,2.3,2.5,EX,パネルクイズアタック２５
2017/1/15,日,12,15,スイフト,2.8,0.7,0.5,1,3.2,4.1,3,2.6,0,0.8,3,5.7,5.8,5.4,TBS,美活の（秘）レシピ
2017/1/15,日,12,15,スイフト,4.2,2.7,6.3,4.4,5.3,5.9,2.6,4.4,1,4.5,3.7,4.2,1.9,6.9,NTV,スクール革命！
2017/1/15,日,11,15,アルト,2.8,1.4,1.9,2.2,3.4,4.5,4.3,1.8,0.5,1.8,2.4,3.5,2.9,4.9,NTV,ｂｉｚｓｅａｒｃｈ
