StartDate,Geo,Query,Impressions,Clicks,Queries
2016-12-16,Japan / Kanagawa (Prefecture),toyota,167,41,213
2016-12-17,Japan,トヨタ,47177,5681,29143
2016-12-17,Japan,toyota,3013,572,3015
2016-12-17,Japan / Ibaraki (Prefecture),トヨタ,941,127,603
2016-12-17,Japan / Ibaraki (Prefecture),toyota,64,9,74
2016-12-17,Japan / Tochigi (Prefecture),トヨタ,751,100,497
2016-12-17,Japan / Tochigi (Prefecture),toyota,47,10,49
2016-12-17,Japan / Gunma (Prefecture),トヨタ,744,102,492
2016-12-17,Japan / Gunma (Prefecture),toyota,24,6,28
2016-12-17,Japan / Saitama (Prefecture),トヨタ,1932,222,1192
2016-12-17,Japan / Saitama (Prefecture),toyota,102,17,128
2016-12-17,Japan / Chiba (Prefecture),トヨタ,2219,228,1104
2016-12-17,Japan / Chiba (Prefecture),toyota,210,25,150
2016-12-17,Japan / Tokyo (Prefecture),トヨタ,4778,626,3563
2016-12-17,Japan / Tokyo (Prefecture),toyota,367,75,467
2016-12-17,Japan / Kanagawa (Prefecture),トヨタ,2320,352,1764
2016-12-17,Japan / Kanagawa (Prefecture),toyota,198,41,243
2016-12-18,Japan,トヨタ,43631,5055,27999
2016-12-18,Japan,toyota,3439,667,3758
2016-12-18,Japan / Ibaraki (Prefecture),トヨタ,858,121,565
2016-12-18,Japan / Ibaraki (Prefecture),toyota,56,15,70
2016-12-18,Japan / Tochigi (Prefecture),トヨタ,731,86,494
2016-12-18,Japan / Tochigi (Prefecture),toyota,60,15,55
2016-12-18,Japan / Gunma (Prefecture),トヨタ,672,95,441
2016-12-18,Japan / Gunma (Prefecture),toyota,32,12,37
2016-12-18,Japan / Saitama (Prefecture),トヨタ,1769,199,1136
2016-12-18,Japan / Saitama (Prefecture),toyota,123,30,143
2016-12-18,Japan / Chiba (Prefecture),トヨタ,2016,203,1057
2016-12-18,Japan / Chiba (Prefecture),toyota,183,28,139
2016-12-18,Japan / Tokyo (Prefecture),トヨタ,5601,692,4161
2016-12-18,Japan / Tokyo (Prefecture),toyota,593,114,744
2016-12-18,Japan / Kanagawa (Prefecture),トヨタ,2374,313,1791
2016-12-18,Japan / Kanagawa (Prefecture),toyota,201,45,302
2016-12-19,Japan,トヨタ,46909,4920,26305
2016-12-19,Japan,toyota,3530,724,3825
2016-12-19,Japan / Ibaraki (Prefecture),トヨタ,964,78,568
2016-12-19,Japan / Ibaraki (Prefecture),toyota,46,11,57
2016-12-19,Japan / Tochigi (Prefecture),トヨタ,726,74,433
2016-12-19,Japan / Tochigi (Prefecture),toyota,53,15,56
2016-12-19,Japan / Gunma (Prefecture),トヨタ,708,85,438
2016-12-19,Japan / Gunma (Prefecture),toyota,39,2,49
2016-12-19,Japan / Saitama (Prefecture),トヨタ,1934,199,1079
2016-12-19,Japan / Saitama (Prefecture),toyota,141,28,160
2016-12-19,Japan / Chiba (Prefecture),トヨタ,1850,197,944
2016-12-19,Japan / Chiba (Prefecture),toyota,163,25,134
2016-12-19,Japan / Tokyo (Prefecture),トヨタ,6114,643,3973
2016-12-19,Japan / Tokyo (Prefecture),toyota,630,131,842
2016-12-19,Japan / Kanagawa (Prefecture),トヨタ,2304,259,1538
2016-12-19,Japan / Kanagawa (Prefecture),toyota,225,48,277
2016-12-20,Japan,トヨタ,40213,4889,24714
2016-12-20,Japan,toyota,3305,656,3386
2016-12-20,Japan / Ibaraki (Prefecture),トヨタ,795,126,521
2016-12-20,Japan / Ibaraki (Prefecture),toyota,77,13,64
2016-12-20,Japan / Tochigi (Prefecture),トヨタ,502,83,358
2016-12-20,Japan / Tochigi (Prefecture),toyota,50,12,59
2016-12-20,Japan / Gunma (Prefecture),トヨタ,639,81,450
2016-12-20,Japan / Gunma (Prefecture),toyota,36,8,37
2016-12-20,Japan / Saitama (Prefecture),トヨタ,1621,204,960
2016-12-20,Japan / Saitama (Prefecture),toyota,134,19,141
2016-12-20,Japan / Chiba (Prefecture),トヨタ,1494,187,900
2016-12-20,Japan / Chiba (Prefecture),toyota,98,20,93
2016-12-20,Japan / Tokyo (Prefecture),トヨタ,6298,722,3738
2016-12-20,Japan / Tokyo (Prefecture),toyota,629,110,716
2016-12-20,Japan / Kanagawa (Prefecture),トヨタ,2076,290,1412
2016-12-20,Japan / Kanagawa (Prefecture),toyota,169,41,211
2016-12-21,Japan,トヨタ,37163,4414,23926
2016-12-21,Japan,toyota,3251,628,3322
2016-12-21,Japan / Ibaraki (Prefecture),トヨタ,629,84,511
2016-12-21,Japan / Ibaraki (Prefecture),toyota,46,9,58
2016-12-21,Japan / Tochigi (Prefecture),トヨタ,458,64,363
2016-12-21,Japan / Tochigi (Prefecture),toyota,43,8,68
2016-12-21,Japan / Gunma (Prefecture),トヨタ,641,87,425
2016-12-21,Japan / Gunma (Prefecture),toyota,24,3,33
2016-12-21,Japan / Saitama (Prefecture),トヨタ,1672,173,986
2016-12-21,Japan / Saitama (Prefecture),toyota,115,24,121
2016-12-21,Japan / Chiba (Prefecture),トヨタ,1468,172,859
2016-12-21,Japan / Chiba (Prefecture),toyota,136,29,106
2016-12-21,Japan / Tokyo (Prefecture),トヨタ,6018,717,3529
2016-12-21,Japan / Tokyo (Prefecture),toyota,666,125,676
2016-12-21,Japan / Kanagawa (Prefecture),トヨタ,1903,284,1451
2016-12-21,Japan / Kanagawa (Prefecture),toyota,268,46,260
2016-12-22,Japan,トヨタ,38441,4848,24819
2016-12-22,Japan,toyota,3166,624,2977
2016-12-22,Japan / Ibaraki (Prefecture),トヨタ,733,84,559
2016-12-22,Japan / Ibaraki (Prefecture),toyota,44,10,54
2016-12-22,Japan / Tochigi (Prefecture),トヨタ,531,55,409
2016-12-22,Japan / Tochigi (Prefecture),toyota,68,13,66
2016-12-22,Japan / Gunma (Prefecture),トヨタ,619,92,447
2016-12-22,Japan / Gunma (Prefecture),toyota,72,24,60
2016-12-22,Japan / Saitama (Prefecture),トヨタ,1635,192,971
2016-12-22,Japan / Saitama (Prefecture),toyota,122,28,128
2016-12-22,Japan / Chiba (Prefecture),トヨタ,1664,199,996
2016-12-22,Japan / Chiba (Prefecture),toyota,165,34,130
2016-12-22,Japan / Tokyo (Prefecture),トヨタ,5904,750,3269
2016-12-22,Japan / Tokyo (Prefecture),toyota,583,101,515
2016-12-22,Japan / Kanagawa (Prefecture),トヨタ,1946,317,1426
2016-12-22,Japan / Kanagawa (Prefecture),toyota,208,36,219
2016-12-23,Japan,トヨタ,37707,4632,25273
2016-12-23,Japan,toyota,2778,566,2691
2016-12-23,Japan / Ibaraki (Prefecture),トヨタ,699,89,518
2016-12-23,Japan / Ibaraki (Prefecture),toyota,35,7,45
2016-12-23,Japan / Tochigi (Prefecture),トヨタ,514,88,431
2016-12-23,Japan / Tochigi (Prefecture),toyota,46,11,53
2016-12-23,Japan / Gunma (Prefecture),トヨタ,620,85,445
2016-12-23,Japan / Gunma (Prefecture),toyota,22,6,34
2016-12-23,Japan / Saitama (Prefecture),トヨタ,1609,233,1069
2016-12-23,Japan / Saitama (Prefecture),toyota,125,31,116
2016-12-23,Japan / Chiba (Prefecture),トヨタ,1731,199,1035
2016-12-23,Japan / Chiba (Prefecture),toyota,170,36,124
2016-12-23,Japan / Tokyo (Prefecture),トヨタ,6139,737,3230
2016-12-23,Japan / Tokyo (Prefecture),toyota,563,90,411
2016-12-23,Japan / Kanagawa (Prefecture),トヨタ,2225,324,1613
2016-12-23,Japan / Kanagawa (Prefecture),toyota,224,41,244
2016-12-24,Japan,トヨタ,39671,4851,24398
2016-12-24,Japan,toyota,2731,568,2560
2016-12-24,Japan / Ibaraki (Prefecture),トヨタ,816,91,515
2016-12-24,Japan / Ibaraki (Prefecture),toyota,52,13,61
2016-12-24,Japan / Tochigi (Prefecture),トヨタ,534,66,392
2016-12-24,Japan / Tochigi (Prefecture),toyota,28,7,35
2016-12-24,Japan / Gunma (Prefecture),トヨタ,602,92,395
2016-12-24,Japan / Gunma (Prefecture),toyota,24,4,27
2016-12-24,Japan / Saitama (Prefecture),トヨタ,1865,249,1108
2016-12-24,Japan / Saitama (Prefecture),toyota,124,23,135
2016-12-24,Japan / Chiba (Prefecture),トヨタ,1796,227,976
2016-12-24,Japan / Chiba (Prefecture),toyota,158,31,128
2016-12-24,Japan / Tokyo (Prefecture),トヨタ,6186,694,2992
2016-12-24,Japan / Tokyo (Prefecture),toyota,585,102,381
2016-12-24,Japan / Kanagawa (Prefecture),トヨタ,2243,330,1478
2016-12-24,Japan / Kanagawa (Prefecture),toyota,201,49,217
2016-12-25,Japan,トヨタ,35775,4289,24007
2016-12-25,Japan,toyota,3049,635,3257
2016-12-25,Japan / Ibaraki (Prefecture),トヨタ,692,81,511
2016-12-25,Japan / Ibaraki (Prefecture),toyota,49,14,111
2016-12-25,Japan / Tochigi (Prefecture),トヨタ,526,75,385
2016-12-25,Japan / Tochigi (Prefecture),toyota,44,11,52
2016-12-25,Japan / Gunma (Prefecture),トヨタ,518,60,412
2016-12-25,Japan / Gunma (Prefecture),toyota,23,4,34
2016-12-25,Japan / Saitama (Prefecture),トヨタ,1515,161,1013
2016-12-25,Japan / Saitama (Prefecture),toyota,116,26,178
2016-12-25,Japan / Chiba (Prefecture),トヨタ,1620,186,987
2016-12-25,Japan / Chiba (Prefecture),toyota,105,24,108
2016-12-25,Japan / Tokyo (Prefecture),トヨタ,6422,775,3448
2016-12-25,Japan / Tokyo (Prefecture),toyota,822,147,634
2016-12-25,Japan / Kanagawa (Prefecture),トヨタ,1987,260,1450
2016-12-25,Japan / Kanagawa (Prefecture),toyota,201,58,233
2016-12-26,Japan,トヨタ,32672,4247,21873
2016-12-26,Japan,toyota,3207,682,3049
2016-12-26,Japan / Ibaraki (Prefecture),トヨタ,634,109,477
2016-12-26,Japan / Ibaraki (Prefecture),toyota,54,16,58
2016-12-26,Japan / Tochigi (Prefecture),トヨタ,465,72,381
2016-12-26,Japan / Tochigi (Prefecture),toyota,50,8,58
2016-12-26,Japan / Gunma (Prefecture),トヨタ,447,53,352
2016-12-26,Japan / Gunma (Prefecture),toyota,38,4,44
2016-12-26,Japan / Saitama (Prefecture),トヨタ,1415,188,891
2016-12-26,Japan / Saitama (Prefecture),toyota,144,26,118
2016-12-26,Japan / Chiba (Prefecture),トヨタ,1416,158,853
2016-12-26,Japan / Chiba (Prefecture),toyota,127,19,88
2016-12-26,Japan / Tokyo (Prefecture),トヨタ,5948,762,3358
2016-12-26,Japan / Tokyo (Prefecture),toyota,803,132,670
2016-12-26,Japan / Kanagawa (Prefecture),トヨタ,1847,258,1293
2016-12-26,Japan / Kanagawa (Prefecture),toyota,172,40,188
2016-12-27,Japan,トヨタ,29933,3641,21260
2016-12-27,Japan,toyota,2663,537,2892
2016-12-27,Japan / Ibaraki (Prefecture),トヨタ,626,78,491
2016-12-27,Japan / Ibaraki (Prefecture),toyota,43,5,57
2016-12-27,Japan / Tochigi (Prefecture),トヨタ,408,66,350
2016-12-27,Japan / Tochigi (Prefecture),toyota,57,16,61
2016-12-27,Japan / Gunma (Prefecture),トヨタ,473,57,357
2016-12-27,Japan / Gunma (Prefecture),toyota,45,10,66
2016-12-27,Japan / Saitama (Prefecture),トヨタ,1384,175,896
2016-12-27,Japan / Saitama (Prefecture),toyota,84,15,83
2016-12-27,Japan / Chiba (Prefecture),トヨタ,1177,122,831
2016-12-27,Japan / Chiba (Prefecture),toyota,120,13,94
2016-12-27,Japan / Tokyo (Prefecture),トヨタ,5428,663,3149
2016-12-27,Japan / Tokyo (Prefecture),toyota,627,122,610
2016-12-27,Japan / Kanagawa (Prefecture),トヨタ,1776,239,1281
2016-12-27,Japan / Kanagawa (Prefecture),toyota,188,41,217
2016-12-28,Japan,トヨタ,34828,4219,25174
2016-12-28,Japan,toyota,2722,543,2750
2016-12-28,Japan / Ibaraki (Prefecture),トヨタ,751,94,571
2016-12-28,Japan / Ibaraki (Prefecture),toyota,53,10,47
2016-12-28,Japan / Tochigi (Prefecture),トヨタ,527,64,421
2016-12-28,Japan / Tochigi (Prefecture),toyota,44,5,47
2016-12-28,Japan / Gunma (Prefecture),トヨタ,647,63,422
2016-12-28,Japan / Gunma (Prefecture),toyota,29,10,34
2016-12-28,Japan / Saitama (Prefecture),トヨタ,1584,185,1069
2016-12-28,Japan / Saitama (Prefecture),toyota,108,23,114
2016-12-28,Japan / Chiba (Prefecture),トヨタ,1351,164,1048
2016-12-28,Japan / Chiba (Prefecture),toyota,110,19,110
2016-12-28,Japan / Tokyo (Prefecture),トヨタ,6010,646,3548
2016-12-28,Japan / Tokyo (Prefecture),toyota,537,81,487
2016-12-28,Japan / Kanagawa (Prefecture),トヨタ,2112,259,1536
2016-12-28,Japan / Kanagawa (Prefecture),toyota,165,31,191
2016-12-29,Japan,トヨタ,31351,3782,22334
2016-12-29,Japan,toyota,2050,429,2220
2016-12-29,Japan / Ibaraki (Prefecture),トヨタ,595,75,481
2016-12-29,Japan / Ibaraki (Prefecture),toyota,43,10,55
2016-12-29,Japan / Tochigi (Prefecture),トヨタ,450,70,365
2016-12-29,Japan / Tochigi (Prefecture),toyota,30,7,27
2016-12-29,Japan / Gunma (Prefecture),トヨタ,507,82,375
2016-12-29,Japan / Gunma (Prefecture),toyota,32,7,38
2016-12-29,Japan / Saitama (Prefecture),トヨタ,1503,177,946
2016-12-29,Japan / Saitama (Prefecture),toyota,96,16,104
2016-12-29,Japan / Chiba (Prefecture),トヨタ,1115,139,877
2016-12-29,Japan / Chiba (Prefecture),toyota,80,25,99
2016-12-29,Japan / Tokyo (Prefecture),トヨタ,5047,516,2904
2016-12-29,Japan / Tokyo (Prefecture),toyota,362,59,352
2016-12-29,Japan / Kanagawa (Prefecture),トヨタ,1640,219,1245
2016-12-29,Japan / Kanagawa (Prefecture),toyota,135,38,181
2016-12-30,Japan,トヨタ,34629,4247,22748
2016-12-30,Japan,toyota,2166,422,2137
2016-12-30,Japan / Ibaraki (Prefecture),トヨタ,686,96,500
2016-12-30,Japan / Ibaraki (Prefecture),toyota,69,12,46
2016-12-30,Japan / Tochigi (Prefecture),トヨタ,562,69,371
2016-12-30,Japan / Tochigi (Prefecture),toyota,19,2,17
2016-12-30,Japan / Gunma (Prefecture),トヨタ,504,63,368
2016-12-30,Japan / Gunma (Prefecture),toyota,16,4,22
2016-12-30,Japan / Saitama (Prefecture),トヨタ,1752,197,982
2016-12-30,Japan / Saitama (Prefecture),toyota,99,19,98
2016-12-30,Japan / Chiba (Prefecture),トヨタ,1296,168,934
2016-12-30,Japan / Chiba (Prefecture),toyota,80,25,118
2016-12-30,Japan / Tokyo (Prefecture),トヨタ,5193,577,2855
2016-12-30,Japan / Tokyo (Prefecture),toyota,362,64,327
2016-12-30,Japan / Kanagawa (Prefecture),トヨタ,1979,269,1313
2016-12-30,Japan / Kanagawa (Prefecture),toyota,204,32,181
2016-12-31,Japan,トヨタ,34415,4225,24129
2016-12-31,Japan,toyota,2110,432,2019
2016-12-31,Japan / Ibaraki (Prefecture),トヨタ,678,77,554
2016-12-31,Japan / Ibaraki (Prefecture),toyota,46,17,45
2016-12-31,Japan / Tochigi (Prefecture),トヨタ,527,69,424
2016-12-31,Japan / Tochigi (Prefecture),toyota,24,6,30
2016-12-31,Japan / Gunma (Prefecture),トヨタ,465,62,389
2016-12-31,Japan / Gunma (Prefecture),toyota,24,4,27
2016-12-31,Japan / Saitama (Prefecture),トヨタ,1948,226,1162
2016-12-31,Japan / Saitama (Prefecture),toyota,108,23,97
2016-12-31,Japan / Chiba (Prefecture),トヨタ,1192,184,943
2016-12-31,Japan / Chiba (Prefecture),toyota,92,28,102
2016-12-31,Japan / Tokyo (Prefecture),トヨタ,5748,643,3044
2016-12-31,Japan / Tokyo (Prefecture),toyota,384,81,310
2016-12-31,Japan / Kanagawa (Prefecture),トヨタ,1833,265,1324
2016-12-31,Japan / Kanagawa (Prefecture),toyota,133,26,142
2017-01-01,Japan,トヨタ,45012,5986,29702
2017-01-01,Japan,toyota,2497,526,2516
2017-01-01,Japan / Ibaraki (Prefecture),トヨタ,982,129,684
2017-01-01,Japan / Ibaraki (Prefecture),toyota,61,16,69
2017-01-01,Japan / Tochigi (Prefecture),トヨタ,661,106,478
2017-01-01,Japan / Tochigi (Prefecture),toyota,40,12,46
2017-01-01,Japan / Gunma (Prefecture),トヨタ,707,77,492
2017-01-01,Japan / Gunma (Prefecture),toyota,28,9,32
2017-01-01,Japan / Saitama (Prefecture),トヨタ,2113,282,1281
2017-01-01,Japan / Saitama (Prefecture),toyota,116,23,106
2017-01-01,Japan / Chiba (Prefecture),トヨタ,1774,251,1299
2017-01-01,Japan / Chiba (Prefecture),toyota,98,18,106
2017-01-01,Japan / Tokyo (Prefecture),トヨタ,6861,844,3686
2017-01-01,Japan / Tokyo (Prefecture),toyota,492,80,391
2017-01-01,Japan / Kanagawa (Prefecture),トヨタ,2593,408,1832
2017-01-01,Japan / Kanagawa (Prefecture),toyota,180,37,183
2017-01-02,Japan,トヨタ,45498,6051,32245
2017-01-02,Japan,toyota,2786,616,2802
2017-01-02,Japan / Ibaraki (Prefecture),トヨタ,1023,140,785
2017-01-02,Japan / Ibaraki (Prefecture),toyota,63,15,69
2017-01-02,Japan / Tochigi (Prefecture),トヨタ,653,85,501
2017-01-02,Japan / Tochigi (Prefecture),toyota,32,4,29
2017-01-02,Japan / Gunma (Prefecture),トヨタ,688,97,536
2017-01-02,Japan / Gunma (Prefecture),toyota,22,6,33
2017-01-02,Japan / Saitama (Prefecture),トヨタ,2194,297,1513
2017-01-02,Japan / Saitama (Prefecture),toyota,174,35,131
2017-01-02,Japan / Chiba (Prefecture),トヨタ,1660,248,1258
2017-01-02,Japan / Chiba (Prefecture),toyota,107,25,114
2017-01-02,Japan / Tokyo (Prefecture),トヨタ,7036,854,4153
2017-01-02,Japan / Tokyo (Prefecture),toyota,483,76,446
2017-01-02,Japan / Kanagawa (Prefecture),トヨタ,2685,407,1987
2017-01-02,Japan / Kanagawa (Prefecture),toyota,223,63,244
2017-01-03,Japan,トヨタ,43037,5527,30794
2017-01-03,Japan,toyota,2890,637,3182
2017-01-03,Japan / Ibaraki (Prefecture),トヨタ,929,116,727
2017-01-03,Japan / Ibaraki (Prefecture),toyota,55,17,69
2017-01-03,Japan / Tochigi (Prefecture),トヨタ,535,87,476
2017-01-03,Japan / Tochigi (Prefecture),toyota,38,11,53
2017-01-03,Japan / Gunma (Prefecture),トヨタ,575,81,436
2017-01-03,Japan / Gunma (Prefecture),toyota,39,7,47
2017-01-03,Japan / Saitama (Prefecture),トヨタ,1993,254,1381
2017-01-03,Japan / Saitama (Prefecture),toyota,131,23,153
2017-01-03,Japan / Chiba (Prefecture),トヨタ,1625,226,1217
2017-01-03,Japan / Chiba (Prefecture),toyota,100,20,127
2017-01-03,Japan / Tokyo (Prefecture),トヨタ,6654,821,4158
2017-01-03,Japan / Tokyo (Prefecture),toyota,572,104,615
2017-01-03,Japan / Kanagawa (Prefecture),トヨタ,2391,359,1898
2017-01-03,Japan / Kanagawa (Prefecture),toyota,157,51,224
2017-01-04,Japan,トヨタ,37939,4581,28376
2017-01-04,Japan,toyota,3118,688,3574
2017-01-04,Japan / Ibaraki (Prefecture),トヨタ,669,90,570
2017-01-04,Japan / Ibaraki (Prefecture),toyota,43,9,58
2017-01-04,Japan / Tochigi (Prefecture),トヨタ,471,70,399
2017-01-04,Japan / Tochigi (Prefecture),toyota,26,5,36
2017-01-04,Japan / Gunma (Prefecture),トヨタ,542,62,471
2017-01-04,Japan / Gunma (Prefecture),toyota,43,11,58
2017-01-04,Japan / Saitama (Prefecture),トヨタ,1705,204,1192
2017-01-04,Japan / Saitama (Prefecture),toyota,147,33,172
2017-01-04,Japan / Chiba (Prefecture),トヨタ,1694,222,1141
2017-01-04,Japan / Chiba (Prefecture),toyota,118,25,135
2017-01-04,Japan / Tokyo (Prefecture),トヨタ,6438,776,4249
2017-01-04,Japan / Tokyo (Prefecture),toyota,693,130,800
2017-01-04,Japan / Kanagawa (Prefecture),トヨタ,1956,257,1658
2017-01-04,Japan / Kanagawa (Prefecture),toyota,191,40,237
2017-01-05,Japan,トヨタ,38242,4113,30468
2017-01-05,Japan,toyota,3616,698,4262
2017-01-05,Japan / Ibaraki (Prefecture),トヨタ,681,91,638
2017-01-05,Japan / Ibaraki (Prefecture),toyota,68,17,106
2017-01-05,Japan / Tochigi (Prefecture),トヨタ,503,71,433
2017-01-05,Japan / Tochigi (Prefecture),toyota,43,6,54
2017-01-05,Japan / Gunma (Prefecture),トヨタ,575,55,454
2017-01-05,Japan / Gunma (Prefecture),toyota,23,2,42
2017-01-05,Japan / Saitama (Prefecture),トヨタ,1511,138,1182
2017-01-05,Japan / Saitama (Prefecture),toyota,189,30,159
2017-01-05,Japan / Chiba (Prefecture),トヨタ,1484,154,1092
2017-01-05,Japan / Chiba (Prefecture),toyota,134,24,143
2017-01-05,Japan / Tokyo (Prefecture),トヨタ,6695,675,5017
2017-01-05,Japan / Tokyo (Prefecture),toyota,784,112,969
2017-01-05,Japan / Kanagawa (Prefecture),トヨタ,2314,275,1973
2017-01-05,Japan / Kanagawa (Prefecture),toyota,261,49,313
2017-01-06,Japan,トヨタ,41233,3746,30643
2017-01-06,Japan,toyota,2907,614,3552
2017-01-06,Japan / Ibaraki (Prefecture),トヨタ,934,81,759
2017-01-06,Japan / Ibaraki (Prefecture),toyota,73,11,82
2017-01-06,Japan / Tochigi (Prefecture),トヨタ,670,69,513
2017-01-06,Japan / Tochigi (Prefecture),toyota,78,12,68
2017-01-06,Japan / Gunma (Prefecture),トヨタ,721,91,514
2017-01-06,Japan / Gunma (Prefecture),toyota,31,9,41
2017-01-06,Japan / Saitama (Prefecture),トヨタ,1933,182,1334
2017-01-06,Japan / Saitama (Prefecture),toyota,130,32,149
2017-01-06,Japan / Chiba (Prefecture),トヨタ,1428,155,1179
2017-01-06,Japan / Chiba (Prefecture),toyota,114,22,154
2017-01-06,Japan / Tokyo (Prefecture),トヨタ,5388,518,4164
2017-01-06,Japan / Tokyo (Prefecture),toyota,446,71,660
2017-01-06,Japan / Kanagawa (Prefecture),トヨタ,2219,233,1901
2017-01-06,Japan / Kanagawa (Prefecture),toyota,189,50,244
2017-01-07,Japan,トヨタ,44291,4117,32045
2017-01-07,Japan,toyota,2614,594,3444
2017-01-07,Japan / Ibaraki (Prefecture),トヨタ,902,81,705
2017-01-07,Japan / Ibaraki (Prefecture),toyota,37,16,76
2017-01-07,Japan / Tochigi (Prefecture),トヨタ,658,60,516
2017-01-07,Japan / Tochigi (Prefecture),toyota,41,7,56
2017-01-07,Japan / Gunma (Prefecture),トヨタ,628,50,458
2017-01-07,Japan / Gunma (Prefecture),toyota,34,5,59
2017-01-07,Japan / Saitama (Prefecture),トヨタ,1848,178,1402
2017-01-07,Japan / Saitama (Prefecture),toyota,110,30,186
2017-01-07,Japan / Chiba (Prefecture),トヨタ,1823,217,1356
2017-01-07,Japan / Chiba (Prefecture),toyota,92,24,139
2017-01-07,Japan / Tokyo (Prefecture),トヨタ,5693,521,3981
2017-01-07,Japan / Tokyo (Prefecture),toyota,417,107,578
2017-01-07,Japan / Kanagawa (Prefecture),トヨタ,2320,264,2009
2017-01-07,Japan / Kanagawa (Prefecture),toyota,191,51,271
2017-01-08,Japan,トヨタ,42467,4046,31817
2017-01-08,Japan,toyota,2653,613,3622
2017-01-08,Japan / Ibaraki (Prefecture),トヨタ,824,106,750
2017-01-08,Japan / Ibaraki (Prefecture),toyota,44,13,68
2017-01-08,Japan / Tochigi (Prefecture),トヨタ,758,64,553
2017-01-08,Japan / Tochigi (Prefecture),toyota,55,15,71
2017-01-08,Japan / Gunma (Prefecture),トヨタ,594,64,465
2017-01-08,Japan / Gunma (Prefecture),toyota,40,9,50
2017-01-08,Japan / Saitama (Prefecture),トヨタ,1862,196,1460
2017-01-08,Japan / Saitama (Prefecture),toyota,129,36,175
2017-01-08,Japan / Chiba (Prefecture),トヨタ,1839,211,1380
2017-01-08,Japan / Chiba (Prefecture),toyota,120,22,172
2017-01-08,Japan / Tokyo (Prefecture),トヨタ,5598,573,4137
2017-01-08,Japan / Tokyo (Prefecture),toyota,429,90,648
2017-01-08,Japan / Kanagawa (Prefecture),トヨタ,2516,327,2142
2017-01-08,Japan / Kanagawa (Prefecture),toyota,197,59,294
2017-01-09,Japan,トヨタ,37906,4056,31651
2017-01-09,Japan,toyota,3534,761,4480
2017-01-09,Japan / Ibaraki (Prefecture),トヨタ,713,92,687
2017-01-09,Japan / Ibaraki (Prefecture),toyota,70,9,100
2017-01-09,Japan / Tochigi (Prefecture),トヨタ,527,54,456
2017-01-09,Japan / Tochigi (Prefecture),toyota,47,11,76
2017-01-09,Japan / Gunma (Prefecture),トヨタ,540,64,450
2017-01-09,Japan / Gunma (Prefecture),toyota,45,14,60
2017-01-09,Japan / Saitama (Prefecture),トヨタ,1601,176,1383
2017-01-09,Japan / Saitama (Prefecture),toyota,139,29,195
2017-01-09,Japan / Chiba (Prefecture),トヨタ,1396,174,1253
2017-01-09,Japan / Chiba (Prefecture),toyota,113,36,165
2017-01-09,Japan / Tokyo (Prefecture),トヨタ,6210,684,5032
2017-01-09,Japan / Tokyo (Prefecture),toyota,694,136,995
2017-01-09,Japan / Kanagawa (Prefecture),トヨタ,2088,239,1981
2017-01-09,Japan / Kanagawa (Prefecture),toyota,219,46,309
2017-01-10,Japan,トヨタ,29060,3316,29756
2017-01-10,Japan,toyota,3310,715,4570
2017-01-10,Japan / Ibaraki (Prefecture),トヨタ,482,57,617
2017-01-10,Japan / Ibaraki (Prefecture),toyota,63,14,85
2017-01-10,Japan / Tochigi (Prefecture),トヨタ,375,37,396
2017-01-10,Japan / Tochigi (Prefecture),toyota,61,14,81
2017-01-10,Japan / Gunma (Prefecture),トヨタ,408,55,425
2017-01-10,Japan / Gunma (Prefecture),toyota,42,14,57
2017-01-10,Japan / Saitama (Prefecture),トヨタ,1281,136,1231
2017-01-10,Japan / Saitama (Prefecture),toyota,145,38,177
2017-01-10,Japan / Chiba (Prefecture),トヨタ,1032,142,1076
2017-01-10,Japan / Chiba (Prefecture),toyota,88,20,131
2017-01-10,Japan / Tokyo (Prefecture),トヨタ,4855,547,4818
2017-01-10,Japan / Tokyo (Prefecture),toyota,572,116,954
2017-01-10,Japan / Kanagawa (Prefecture),トヨタ,1654,218,1914
2017-01-10,Japan / Kanagawa (Prefecture),toyota,269,52,368
2017-01-11,Japan,トヨタ,30535,3676,29180
2017-01-11,Japan,toyota,3486,764,4596
2017-01-11,Japan / Ibaraki (Prefecture),トヨタ,546,75,606
2017-01-11,Japan / Ibaraki (Prefecture),toyota,60,18,84
2017-01-11,Japan / Tochigi (Prefecture),トヨタ,379,48,417
2017-01-11,Japan / Tochigi (Prefecture),toyota,49,13,66
2017-01-11,Japan / Gunma (Prefecture),トヨタ,447,66,416
2017-01-11,Japan / Gunma (Prefecture),toyota,40,14,60
2017-01-11,Japan / Saitama (Prefecture),トヨタ,1186,125,1142
2017-01-11,Japan / Saitama (Prefecture),toyota,137,37,199
2017-01-11,Japan / Chiba (Prefecture),トヨタ,1116,157,975
2017-01-11,Japan / Chiba (Prefecture),toyota,119,26,153
2017-01-11,Japan / Tokyo (Prefecture),トヨタ,4890,583,4633
2017-01-11,Japan / Tokyo (Prefecture),toyota,613,113,945
2017-01-11,Japan / Kanagawa (Prefecture),トヨタ,1610,218,1747
2017-01-11,Japan / Kanagawa (Prefecture),toyota,222,54,274
2017-01-12,Japan,トヨタ,31395,3858,32120
2017-01-12,Japan,toyota,3191,714,4994
2017-01-12,Japan / Ibaraki (Prefecture),トヨタ,643,89,700
2017-01-12,Japan / Ibaraki (Prefecture),toyota,82,15,113
