date,week,time,duration,product,person,FC,FT,F1,F2,F3-,F3p,MC,MT,M1,M2,M3-,M3p,family,network,program,Genre
2016/9/10,土,9,15,アテンザ,2.3,0.6,0.4,2.5,2.7,5.2,1.8,0.7,0,1.4,2.5,2.7,1.8,4.7,TBS,王様のブランチ,Informative
2016/9/10,土,9,15,アクセラ,2.3,0.6,0.4,2.5,2.8,5.2,2.1,0.7,0,1.4,2.1,2.7,1.8,4.7,TBS,王様のブランチ,Informative
2016/9/10,土,8,15,アテンザ,1.5,0.3,0,0.4,1.4,2.3,3.3,0.7,0.4,1.2,1.1,2.6,3.8,2.8,EX,朝だ！生です旅サラダ,Variety
2016/9/10,土,8,15,アクセラ,1.5,0.3,0,0.4,1.6,2.2,3.3,0.7,0.4,1.2,1.1,2.4,3.8,2.9,EX,朝だ！生です旅サラダ,Variety
2016/9/9,金,24,30,アクセラ,2.5,0.3,1.8,2.1,3.5,4.1,3,0.7,0.8,2.8,2.3,3.2,1.5,5,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/9,金,24,30,アクセラ,1.4,0.3,0,1.4,1.3,2.8,2.1,0,0,1,1.5,2,1.2,2.7,CX,ユアタイム〜あなたの時間〜,News
2016/9/9,金,24,30,アクセラ,1.9,0.3,0.4,1.6,2.3,3,2.1,0.4,0.4,1,2,3.6,1.8,3.8,TBS,ＮＥＷＳ２３,News
2016/9/9,金,22,15,アテンザ,4.5,1.2,2.2,3.4,4.9,7.7,6.6,2.1,2.1,2.4,4.8,6.3,5,8.5,EX,報道ステーション,News
2016/9/9,金,22,15,アクセラ,4.5,1.2,2.2,3.2,4.9,7.7,6.6,2.1,2.1,2.2,5,6.3,5,8.5,EX,報道ステーション,News
2016/9/9,金,22,30,企業,4.6,1.2,2.2,3.4,5.2,8,6.3,2.1,2.1,2.2,5,6.3,4.7,8.6,EX,報道ステーション,News
2016/9/9,金,15,15,アテンザ,0.8,0.3,0.9,0,1.2,1.3,2.1,0.4,0.8,0.3,0.2,0.3,2.6,1.6,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/9,金,15,15,アクセラ,0.8,0.3,0.9,0,1.2,1.1,2.4,0.4,0.8,0.3,0.2,0.3,2.9,1.6,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/9,金,13,15,アテンザ,1.2,0,0.4,0.5,1.2,2,4.8,0,0,0.7,0.9,1.4,2.3,2.7,EX,ワイド！スクランブル第２部,Informative
2016/9/9,金,13,15,アクセラ,1.3,0,0.4,0.7,1.2,2,5.1,0,0,0.7,0.9,1.4,2.6,2.8,EX,ワイド！スクランブル第２部,Informative
2016/9/9,金,7,15,アテンザ,2.8,0.6,0.4,0.7,3.2,5.5,5.7,0.7,0.4,1.4,2.1,4.1,5.3,5.2,EX,グッド！モーニング,Informative
2016/9/9,金,7,15,アクセラ,2.8,0.6,0.4,0.7,3.2,5.6,5.7,0.7,0.4,1.4,2.1,4.1,5.3,5.2,EX,グッド！モーニング,Informative
2016/9/9,木,2,15,アクセラ,0.4,0,0,0.4,0.3,0.5,0.3,0,0,0.2,0.8,0.3,0.6,0.7,CX,＃ハイ＿ポール,Variety
2016/9/8,木,23,30,企業,1.2,0.3,0.4,0.7,1.7,2,0.3,0,0.4,0.7,1.7,1.4,1.5,2.4,CX,ユアタイム〜あなたの時間〜,News
2016/9/8,木,23,30,アクセラ,2.4,0.6,0.9,2.3,2.2,3.9,1.8,0.4,0.8,1.4,3.2,3.8,2.6,5,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/8,木,23,30,アクセラ,2,0.3,0.4,1.6,2.1,2.7,1.8,0,1.3,2.8,1.6,3.8,2.3,3.6,TBS,ＮＥＷＳ２３,News
2016/9/8,木,22,15,アテンザ,4.9,1.8,0.9,2.8,6.5,8.4,7.9,1.1,0.4,2.6,5.6,6.3,6.4,9,EX,報道ステーション,News
2016/9/8,木,22,15,アクセラ,5.1,1.8,0.9,3,6.5,9.1,7.9,1.1,0.4,2.6,5.5,6.8,6.7,9.2,EX,報道ステーション,News
2016/9/8,木,17,15,アテンザ,1.6,0,0,0.5,1.6,4.2,5.4,0,0,0.5,0.6,2,2.9,3.5,EX,スーパーＪチャンネル,News
2016/9/8,木,17,15,アクセラ,1.5,0,0,0.5,1.6,4.1,5.4,0,0,0.5,0.6,2,2.9,3.5,EX,スーパーＪチャンネル,News
2016/9/8,木,14,15,アテンザ,1.3,0,0,0.5,1.2,2.2,3.6,0.4,0.4,1,0.7,1.2,5.3,2.9,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/8,木,14,15,アクセラ,1.3,0,0,0.5,1.2,2.2,3.9,0.4,0.4,1,0.7,1.2,5.3,2.9,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/8,木,13,15,アテンザ,2,0,0,0.7,1.3,4.2,6.9,0.4,0.8,1,1,2.6,6.1,4.2,TBS,ひるおび！,Informative
2016/9/8,木,13,15,アクセラ,2.1,0,0.4,0.7,1.4,4.2,6.9,0.4,0.8,1,1,2.6,6.1,4.2,TBS,ひるおび！,Informative
2016/9/8,木,12,15,アテンザ,1.8,0,0.4,1.1,1.9,2,6,1.1,0.4,0.7,1,2,6.7,3.8,TBS,ひるおび！,Informative
2016/9/8,木,12,15,アクセラ,1.9,0,0.4,1.1,1.9,2.3,6,1.1,0.4,0.7,1,2.1,6.7,3.9,TBS,ひるおび！,Informative
2016/9/8,水,3,15,アテンザ,0.4,0,0,0.5,0.3,0.6,0,0,0,1,0.2,0.8,0.3,0.8,CX,次ナルＴＶ−Ｇ,Variety
2016/9/7,水,24,30,企業,1.4,0.6,0,2.1,2.3,1.3,1.2,0,0,1.6,1.5,1.7,0.6,2.5,CX,ユアタイム〜あなたの時間〜,News
2016/9/7,水,23,15,アテンザ,3.3,0.6,2.7,2.8,4.4,5.5,4.5,0.7,1.7,2.4,3,3.9,3.8,6.4,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/7,水,23,15,アクセラ,3.4,0.6,2.7,2.8,4.4,5.5,4.5,0.7,1.7,2.4,3.3,3.9,4.1,6.6,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/7,水,23,15,アテンザ,1.5,0.9,0.9,1.1,2,1.3,1.8,1.1,0.8,1.4,1.9,2,0.6,2.8,TBS,ＮＥＷＳ２３,News
2016/9/7,水,23,15,アクセラ,1.5,0.9,0.9,1.1,2.1,1.4,1.5,1.1,0.8,1.4,1.8,2,0.6,2.8,TBS,ＮＥＷＳ２３,News
2016/9/7,水,17,15,アテンザ,1.8,0.3,0,0.4,2.3,3,5.7,1.1,0.4,0.5,1.2,2.6,2.9,3.9,EX,スーパーＪチャンネル,News
2016/9/7,水,17,15,アクセラ,1.8,0.3,0,0.4,2.3,3,5.7,1.1,0.4,0.5,1.2,2.6,2.9,3.9,EX,スーパーＪチャンネル,News
2016/9/7,水,15,15,アテンザ,1.2,0,0,0.5,1.5,1.9,2.4,0,0,0.5,0.8,1.4,5,2.8,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/7,水,15,15,アクセラ,1.2,0,0,0.5,1.5,1.9,2.7,0,0,0.5,0.8,1.4,5,2.8,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/7,水,7,15,アテンザ,1.7,0.9,0.4,1.4,2.3,2.2,4.2,0,1.3,0.9,1.1,2.9,1.8,3.4,TBS,あさチャン！,News
2016/9/7,水,7,15,アクセラ,1.7,0.9,0.4,1.4,2.3,2.2,4.2,0,1.3,0.9,1.1,2.7,1.8,3.4,TBS,あさチャン！,News
2016/9/7,水,7,15,アテンザ,3.2,1.2,0.9,1.6,3.8,6.6,5.1,1.4,1.7,1,2.9,4.4,4.7,6.1,EX,グッド！モーニング,Informative
2016/9/7,水,7,15,アクセラ,3.2,1.2,0.9,1.6,3.7,6.9,5.1,1.4,1.7,1,2.8,4.5,4.7,6.2,EX,グッド！モーニング,Informative
2016/9/7,火,3,30,企業,0.6,0,0,0.5,0.5,0.8,0.9,0,0,0.5,0.7,1.1,0.6,1.1,CX,ＵＥＦＡチャンピオンズリーグ・マガジン,Sports
2016/9/6,火,23,15,アテンザ,1.4,0,0.4,1.6,2,1.7,1.2,0.4,0,1,1.7,1.8,1.8,2.7,CX,ユアタイム〜あなたの時間〜,News
2016/9/6,火,23,15,アクセラ,1.4,0,0.4,1.6,2,1.7,1.2,0.4,0,1,1.8,1.7,1.8,2.7,CX,ユアタイム〜あなたの時間〜,News
2016/9/6,火,23,30,アクセラ,3.4,0.6,4.9,3.4,3.9,5,3.9,0.7,1.7,2.2,3.9,4.5,1.8,6.7,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/6,火,23,30,アクセラ,1.4,0,0.9,1.2,1.3,2.5,3.3,0,0.8,1,1.6,1.5,2,2.7,TBS,ＮＥＷＳ２３,News
2016/9/6,火,20,15,アテンザ,2.9,2.4,1.3,3.2,3,5.2,3.9,1.8,0.4,1,2.1,3.8,3.8,5.3,TBS,世界の日本人妻は見た！,Variety
2016/9/6,火,20,15,アクセラ,2.9,2.4,1.3,3.2,3,5.2,4.2,2.1,0.4,1,2.1,4.1,3.8,5.5,TBS,世界の日本人妻は見た！,Variety
2016/9/6,火,15,15,アテンザ,0.7,0.3,0,0,1.2,0.9,2.1,0.4,0.4,0.7,0.5,0.6,1.2,1.6,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/6,火,15,15,アクセラ,0.8,0.3,0,0,1.2,0.9,2.7,0.4,0.4,0.7,0.5,0.6,1.5,1.7,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/6,火,11,15,アクセラ,1.9,0.9,0.9,1.8,2.9,2.8,4.8,0,0,1,1.1,1.7,2.9,3.9,CX,ＦＮＮスピーク,News
2016/9/6,月,3,30,企業,0.4,0,0.4,0.2,0.2,0.8,0,0,0,0.7,0.2,1.4,0.6,0.9,CX,傾城の皇妃,Drama
2016/9/5,月,24,30,アクセラ,1.3,0,1.3,0.7,1.6,2.5,0.3,0,0.4,1.2,1.7,1.8,0.6,2.6,CX,ユアタイム〜あなたの時間〜,News
2016/9/5,月,23,15,アテンザ,4.3,0.6,4.9,3.5,5.7,6.7,5.1,1.4,2.1,4,4.5,5,2.6,8,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/5,月,23,15,アクセラ,4.4,0.6,4.9,3.5,5.9,6.7,5.4,1.4,2.1,4,4.6,5,2.6,8.1,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/5,月,23,30,企業,1.1,0.3,0,0.9,1,1.9,2.4,0,0.4,0.7,0.8,2.1,2,2.4,TBS,ＮＥＷＳ２３,News
2016/9/5,月,22,15,アテンザ,2.3,0,0,1.2,1.7,3.4,9.1,0.7,0.4,1.4,0.9,3.2,6.7,4.6,TBS,月曜名作劇場「ヤメ判新堂謙介殺しの事件簿４」,Drama
2016/9/5,月,22,15,アクセラ,2.4,0,0,1.2,1.7,3.4,9.4,0.7,0.4,1.4,0.9,3.2,7.3,4.7,TBS,月曜名作劇場「ヤメ判新堂謙介殺しの事件簿４」,Drama
2016/9/5,月,17,15,アテンザ,1,0,0,0.2,0.9,2,3.3,0.4,0,0.5,0.7,1.1,3.2,2.2,TBS,Ｎスタ,Informative
2016/9/5,月,17,15,アクセラ,1,0,0,0.2,0.9,2.2,3.3,0.4,0,0.5,0.7,1.1,3.2,2.3,TBS,Ｎスタ,Informative
2016/9/5,月,15,15,アテンザ,1,0,0,0.5,0.9,0.9,1.8,0.7,0.4,0.7,0.7,1.8,2.6,2.1,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/5,月,15,15,アクセラ,1,0,0,0.5,0.9,0.9,1.8,0.7,0.4,0.7,0.7,1.8,2.6,2.1,TBS,ゴゴスマ〜ＧＯＧＯ！Ｓｍｉｌｅ！〜,Informative
2016/9/5,月,10,15,アテンザ,1.4,0.6,0,0.7,1.2,2.8,3.6,0.7,0.4,0.7,0.8,2.1,3.2,2.8,EX,ワイド！スクランブル第１部,Informative
2016/9/5,月,10,15,アクセラ,1.4,0.6,0,0.7,1.2,2.7,3.6,0.7,0.4,0.7,0.8,2,3.2,2.7,EX,ワイド！スクランブル第１部,Informative
2016/9/4,日,24,15,アテンザ,2.4,0.3,1.8,1.6,2.8,3.3,3,0.4,1.3,2.6,3,2.9,2.1,4.8,NTV,Ｇｏｉｎｇ！Ｓｐｏｒｔｓ＆Ｎｅｗｓ,Sports
2016/9/4,日,24,15,アクセラ,2.4,0.3,1.8,1.6,2.8,3.3,3,0.4,1.3,2.6,3,2.9,2.1,4.8,NTV,Ｇｏｉｎｇ！Ｓｐｏｒｔｓ＆Ｎｅｗｓ,Sports
2016/9/4,日,23,30,アクセラ,2,0.6,0.9,1.4,2.3,2.7,1.5,0,0.8,0.9,2.3,4.1,2.7,3.7,CX,スポーツＬＩＦＥＨＥＲＯ’Ｓ,Sports
2016/9/4,日,23,15,アテンザ,2.7,0.3,2.7,2.1,3.6,4.2,4,0.7,0.4,1.5,2.6,4.1,3.3,5.3,TBS,情熱大陸,Documentary
2016/9/4,日,23,15,アクセラ,3,0.6,2.7,2.1,4.3,4.4,4.3,0.7,0.8,1.5,3,4.4,3.6,5.8,TBS,情熱大陸,Documentary
2016/9/4,日,23,30,企業,3.1,0.6,3.6,2.1,4.6,4.2,4.3,0.7,0.8,1.4,3.2,4.2,3.6,5.7,TBS,情熱大陸,Documentary
2016/9/4,日,22,15,アテンザ,3.4,1.8,1.8,2.4,4.8,4.1,5.2,0,1.3,1.7,4.9,3.8,3.6,5.9,CX,Ｍｒ．サンデー,Informative
2016/9/4,日,22,15,アクセラ,3.4,1.8,1.8,2.4,4.8,4.1,5.2,0,1.3,1.7,4.9,3.8,3.6,5.9,CX,Ｍｒ．サンデー,Informative
2016/9/4,日,18,15,アテンザ,5.3,0.6,1.8,2.3,3.2,9.4,12.2,1.4,1.3,3.4,4.3,9.9,11.6,9.6,NTV,真相報道バンキシャ！,Variety
2016/9/4,日,18,15,アクセラ,5.3,0.6,1.8,2.3,3.2,9.4,11.9,1.4,1.3,3.3,4.4,10.1,11.6,9.6,NTV,真相報道バンキシャ！,Variety
2016/9/4,日,8,30,アクセラ,3.9,0,0,1.9,2.3,7.5,8.5,0.7,1.7,1,2.6,8.4,10.7,7.8,TBS,サンデーモーニング,News
2016/9/4,土,3,15,アテンザ,0.6,0.3,0.4,0.5,0.8,0,0.9,0,0,0.3,1,1.1,0.9,1.3,CX,ＴＯＫＹＯＩＤＯＬＦＥＳＴＩＶＡＬ２０１６〜総集編,Variety
2016/9/3,土,24,15,アテンザ,0.9,0.3,0.9,0.7,1.5,0.6,0.9,0.4,0,0.7,1.6,0.8,0.6,1.7,CX,スポーツＬＩＦＥＨＥＲＯ’Ｓ,Sports
2016/9/3,土,24,15,アクセラ,0.9,0.3,0.9,0.7,1.5,0.6,0.9,0.4,0,0.7,1.6,0.8,0.6,1.7,CX,スポーツＬＩＦＥＨＥＲＯ’Ｓ,Sports
2016/9/3,土,16,15,アテンザ,1.2,0.6,1.3,0.2,0.8,2.2,1.8,0.7,0,1,1.2,2,2.4,2.5,NTV,次の瞬間、熱くなれ。ＴＨＥＢＡＳＥＢＡＬＬ２０１６,Music
2016/9/3,土,16,15,アクセラ,1.3,0.9,0.9,0.3,0.8,1.9,1.8,0.7,0,1.2,1.6,2,2.7,2.6,NTV,次の瞬間、熱くなれ。ＴＨＥＢＡＳＥＢＡＬＬ２０１６,Music
2016/9/3,土,16,15,アテンザ,2.4,0.3,1.8,1.2,2.8,5.5,3.6,1.1,0.8,1.9,1.4,2.9,3.6,4.6,EX,スーパーＪチャンネル,News
2016/9/3,土,16,15,アクセラ,2.5,0.3,1.3,1.2,3,5.8,3.6,1.1,0.8,1.9,1.4,2.9,3.9,4.8,EX,スーパーＪチャンネル,News
2016/9/3,土,14,15,アテンザ,2.2,0.3,0.4,1.2,1.8,4.7,5.2,0.7,0.8,1.5,1,2.9,5.9,4.5,EX,科捜研の女１５（再）,Drama
2016/9/3,土,14,15,アクセラ,2.2,0.3,0.4,1.2,1.8,4.7,5.2,0.7,0.4,1.5,1,2.7,5.9,4.4,EX,科捜研の女１５（再）,Drama
2016/9/3,土,11,15,アテンザ,0.3,0.3,0,0.2,0.2,0.5,0.6,0,0.4,0.2,0.3,0.6,0.6,0.7,TX,昼めし旅〜あなたのご飯見せてください！〜（再）,Travel
2016/9/3,土,11,15,アクセラ,0.3,0.3,0,0.2,0.2,0.5,0.6,0,0.4,0.2,0.3,0.6,0.6,0.7,TX,昼めし旅〜あなたのご飯見せてください！〜（再）,Travel
2016/9/2,金,24,30,アクセラ,1.8,0.3,2.2,2.4,2.4,2.7,0.9,0.7,0,1.4,2.3,2,0.9,3.3,CX,ユアタイム〜あなたの時間〜,News
2016/9/2,金,24,15,アテンザ,2.3,0,0.9,2.6,2.1,3.9,2.1,0.4,1.7,2.2,2.6,3.9,1.5,4.8,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/2,金,24,15,アクセラ,2.3,0.3,0.9,2.6,2.1,3.9,2.1,0.4,1.7,2.2,2.5,3.9,1.5,4.8,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/2,金,24,15,アテンザ,2.5,0.3,1.3,2.6,2.9,3.6,1.5,0.7,1.7,2.8,2.6,4.4,0.9,5.2,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/2,金,24,15,アクセラ,2.5,0.3,1.3,2.6,2.9,3.6,1.5,0.7,1.7,2.8,2.7,4.5,0.9,5.2,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/2,金,24,30,アクセラ,1.6,0.3,0.4,1.4,1.3,2.5,3,0,1.7,0.9,1.6,2.6,2.4,3.2,TBS,ＮＥＷＳ２３,News
2016/9/2,金,22,15,アテンザ,4,1.2,3.6,3.1,3.9,6,8.5,0.7,1.7,1.5,4.4,5,6.5,7.3,EX,報道ステーション,News
2016/9/2,金,22,15,アクセラ,4.1,1.2,4,3.1,4,6,8.5,0.7,1.7,1.5,4.4,5,6.5,7.3,EX,報道ステーション,News
2016/9/2,金,17,15,アテンザ,1.7,0.3,0.4,0.2,1.6,2.8,6.1,0.4,0.4,1,1.2,2.3,3.6,3.5,EX,スーパーＪチャンネル,News
2016/9/2,金,17,15,アクセラ,1.8,0.3,0.4,0.5,1.6,3.1,6.7,0.4,0.4,1,1.2,2.3,3.9,3.7,EX,スーパーＪチャンネル,News
2016/9/2,金,17,15,アテンザ,2.2,0.9,0.4,2.8,4.7,3.6,3.3,0.4,1.7,0.5,1,2.4,1.5,4.9,NTV,ｎｅｗｓｅｖｅｒｙ．,News
2016/9/2,金,17,15,アクセラ,2.2,0.9,0.4,2.6,4.7,3.5,3.3,0.4,1.7,0.5,1,2.3,1.5,4.8,NTV,ｎｅｗｓｅｖｅｒｙ．,News
2016/9/2,金,11,15,アテンザ,0.3,0.3,0.4,0.3,0.2,0.9,0.9,0,0.4,0,0.2,0.3,0,0.7,TX,昼めし旅〜あなたのご飯見せてください！〜,Travel
2016/9/2,金,11,15,アクセラ,0.3,0.3,0.4,0.3,0.2,0.9,0.9,0,0.4,0,0.2,0.3,0,0.7,TX,昼めし旅〜あなたのご飯見せてください！〜,Travel
2016/9/1,木,24,15,アテンザ,1.7,0.3,1.8,1.2,1.8,2.7,2.1,0,0.4,1.4,1.9,2.4,2.1,3.2,NTV,木曜ドラマ『遺産相続弁護士・柿崎真一』,Drama
2016/9/1,木,24,15,アクセラ,1.7,0.3,1.8,1.2,1.8,2.7,2.1,0,0.4,1.4,1.9,2.4,1.8,3.1,NTV,木曜ドラマ『遺産相続弁護士・柿崎真一』,Drama
2016/9/1,木,24,30,アクセラ,1.3,0,0,1.6,1.6,2,1.8,0,1.3,0.7,1.6,1.4,2.1,2.7,CX,ユアタイム〜あなたの時間〜,News
2016/9/1,木,23,30,アクセラ,3.1,0.6,2.7,3.1,3.7,3.9,4,0,0.4,1.9,3.8,4.5,3.3,5.9,NTV,ＮＥＷＳＺＥＲＯ,News
2016/9/1,木,23,15,アテンザ,1.9,0.6,0.4,2.3,1.7,2.2,4.3,0.7,0.8,0.9,1.4,3.3,3.6,3.8,TBS,ＮＥＷＳ２３,News
2016/9/1,木,23,15,アクセラ,2,0.6,0.4,2.3,1.7,2.4,4.3,0.7,0.8,0.9,1.4,3.5,3.6,3.8,TBS,ＮＥＷＳ２３,News
2016/9/1,木,22,30,アクセラ,6,2.4,2.2,3.1,7.9,7.5,9.4,2.2,1.3,3.6,7,7.8,9.2,10.9,EX,報道ステーション,News
2016/9/1,木,17,15,アテンザ,1.5,0.3,0.4,0.5,2.2,2.7,6.1,0,0.8,0.7,0.6,1.4,3.3,3.5,EX,スーパーＪチャンネル,News
2016/9/1,木,17,15,アクセラ,1.5,0.3,0.4,0.5,2.2,2.7,6.1,0,0.8,0.7,0.6,1.4,3.3,3.5,EX,スーパーＪチャンネル,News
2016/9/1,木,16,15,アクセラ,1,0,0,0.7,1.6,1.7,1.8,0.7,0,0.9,0.8,0.8,1.2,2.1,CX,みんなのニュース,News
2016/9/1,木,11,15,アテンザ,0.5,0.6,0,0,0.5,0.8,1.2,0,0,0,0.6,0.5,1.2,0.9,TX,昼めし旅〜あなたのご飯見せてください！〜,Travel
2016/9/1,木,11,15,アクセラ,0.5,0.6,0,0,0.5,0.8,1.2,0,0,0,0.6,0.5,1.2,0.9,TX,昼めし旅〜あなたのご飯見せてください！〜,Travel
2016/8/31,水,24,15,アテンザ,0.6,0.3,0,0,0.7,0.8,0.6,0,0.4,0.3,1,0.5,1.2,1.1,TX,リトルトーキョーライフ,Informative
2016/8/31,水,24,15,アクセラ,0.6,0.3,0,0,0.7,0.8,0.6,0,0.4,0.3,1,0.5,1.2,1.1,TX,リトルトーキョーライフ,Informative
2016/8/31,水,23,30,アクセラ,1.5,0.3,0.4,1,2.4,1.7,0.6,0.4,0.4,1.2,2.6,1.5,1.5,3.1,CX,ユアタイム〜あなたの時間〜,News
2016/8/31,水,23,15,アテンザ,2.8,0.9,2.7,2.4,2.6,5.3,4,0.7,1.3,1.4,3,4.1,1.8,5.4,NTV,ＮＥＷＳＺＥＲＯ,News
2016/8/31,水,23,15,アクセラ,2.8,0.9,2.7,2.4,2.6,5.5,4,0.7,1.3,1.4,3,4.1,2.1,5.4,NTV,ＮＥＷＳＺＥＲＯ,News
2016/8/31,水,23,15,アテンザ,2.1,0.3,1.8,2.8,1.8,2.8,2.7,0.4,0.4,0.9,2,3,3.9,3.7,TBS,ＮＥＷＳ２３,News
2016/8/31,水,23,15,アクセラ,2.2,0.3,1.8,3,2,3,2.7,0.4,0.4,1,2.1,3.2,3.9,3.8,TBS,ＮＥＷＳ２３,News
2016/8/31,水,20,15,アテンザ,4.6,4,4.5,1.9,4.3,6.3,6.4,5.4,6.3,2.9,4.4,4.5,7.1,7.6,NTV,Ｉｗａｔａｎｉスペシャル鳥人間コンテスト２０１６,Variety
2016/8/31,水,20,15,アクセラ,4.8,4,5.4,1.9,4.4,6.4,6.4,5.8,6.3,3.1,4.4,4.8,8,7.9,NTV,Ｉｗａｔａｎｉスペシャル鳥人間コンテスト２０１６,Variety
2016/8/31,水,19,15,アテンザ,3.9,3.7,3.6,2.1,4.1,6.9,8.8,3.6,1.7,2.4,1.9,4.1,5.3,6.5,EX,くりぃむクイズミラクル９２時間スペシャル,Variety
2016/8/31,水,19,15,アクセラ,3.9,3.7,3.6,2.1,4,6.9,9.1,3.6,1.7,2.4,2,4.4,5.3,6.6,EX,くりぃむクイズミラクル９２時間スペシャル,Variety
2016/8/31,水,12,15,アテンザ,0.4,0.3,0,0,0.5,0.8,0.9,0,0,0.3,0.3,0.5,0.9,0.7,TX,昼めし旅〜あなたのご飯見せてください！〜,Travel
2016/8/31,水,12,15,アクセラ,0.4,0.3,0,0,0.5,0.8,0.9,0,0,0.3,0.3,0.5,0.9,0.7,TX,昼めし旅〜あなたのご飯見せてください！〜,Travel
2016/8/30,火,24,15,アテンザ,1.5,0.9,0.4,1.2,1.6,2.4,1.8,0,0.4,1,2,2.6,0.6,2.9,CX,ユアタイム〜あなたの時間〜,News
2016/8/30,火,24,15,アクセラ,1.5,0.9,0.4,1.4,1.5,2.7,1.8,0,0.4,1,2,2.4,0.9,2.9,CX,ユアタイム〜あなたの時間〜,News
2016/8/30,火,23,30,企業,3.9,0.9,0.9,4,5.9,6.1,5.5,1.8,2.1,3.1,3.8,3.3,3,7.7,NTV,ＮＥＷＳＺＥＲＯ,News
2016/8/30,火,23,30,アクセラ,1.5,0.3,0.4,0.7,1.5,2.4,3,0,1.3,1,1.1,2.7,2.7,2.6,TBS,ＮＥＷＳ２３,News
2016/8/30,火,20,15,アテンザ,2.2,4.9,2.2,1.7,2.6,1.7,2.4,3.2,0.8,1.2,2.3,1.8,2.7,3.3,TX,ウソのような本当の瞬間！３０秒後に絶対見られるＴＶ,Drama
2016/8/30,火,20,15,アクセラ,2.2,4.9,2.2,1.7,2.6,1.7,2.4,3.2,0.8,1.2,2.3,1.8,3,3.4,TX,ウソのような本当の瞬間！３０秒後に絶対見られるＴＶ,Drama
2016/8/30,火,19,15,アテンザ,5,4.3,2.2,4,6.8,8.2,8.2,4.3,2.5,3.1,3,4.8,7.1,9.2,NTV,火曜サプライズ,Variety
2016/8/30,火,19,15,アクセラ,5,4.6,2.2,4.2,6.9,7.8,8.2,4,2.5,3.1,2.9,4.8,7.1,9.2,NTV,火曜サプライズ,Variety
2016/8/30,火,14,15,アテンザ,0.7,0.3,0.4,0.2,0.5,2,1.2,0,0.8,0,0.2,1.2,1.5,1.4,TX,午後のロードショー「タイタンの戦い」,Movie
2016/8/30,火,14,15,アクセラ,0.7,0.3,0.4,0.2,0.5,2,1.2,0,0.8,0,0.2,1.2,1.5,1.4,TX,午後のロードショー「タイタンの戦い」,Movie
2016/8/29,月,24,15,アテンザ,0.3,0.3,0.4,0,0.7,0.3,0.6,0,0,0.2,0.5,0.2,0.6,0.7,TX,ドキドキ宅配便それ、届けにいきませんか？,Variety
2016/8/29,月,24,15,アクセラ,0.4,0.3,0.9,0,0.7,0.3,0.6,0,0,0.2,0.6,0.2,0.6,0.7,TX,ドキドキ宅配便それ、届けにいきませんか？,Variety
2016/8/29,月,24,30,アクセラ,2,0,1.3,1.6,2.5,2.8,3,0.4,0.8,1.2,2.3,3.2,1.8,4,CX,ユアタイム〜あなたの時間〜,News
2016/8/29,月,23,15,アテンザ,3.7,1.2,4.5,4.9,4.9,6.1,5.8,0,1.3,1.4,3.7,3.9,2.7,7,NTV,ＮＥＷＳＺＥＲＯ,News
2016/8/29,月,23,15,アクセラ,3.9,1.5,4.5,4.9,5.2,6.4,5.8,0,1.3,1.4,3.8,4.2,2.7,7.2,NTV,ＮＥＷＳＺＥＲＯ,News
2016/8/29,月,23,15,アテンザ,1.8,0.3,0.4,1.6,2.1,2.5,5.2,0.4,0.8,1.2,1.2,1.5,3.9,3.6,TBS,ＮＥＷＳ２３,News
2016/8/29,月,23,15,アクセラ,1.8,0.3,0.4,1.6,2.1,2.5,5.2,0.4,0.8,1.2,1.2,1.5,3.9,3.6,TBS,ＮＥＷＳ２３,News
2016/8/29,月,12,15,アテンザ,0.5,0.3,0,0.3,0.2,0.8,1.2,0,0.4,0.3,0.1,0.8,1.2,1,TX,昼めし旅〜あなたのご飯見せてください！〜,Travel
