StartDate	EndDate	Network/Property	GeoID	Geo	Query	Most-specific category ID	Most-specific category	Most-specific Brand	KG labels	Impressions	Clicks	Page CTR	Cost USD	CPC USD	RPMad	Queries	Matched Queries	Coverage	IPQ	Depth	qCTR	RPMq	RPMmq
2016-09-01	2016-09-01	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	44	3	20.00	1.63	0.5430	37.0194	125	15	12.00	0.35	2.93	2.40	13.0308	108.5903
2016-09-01	2016-09-01	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	1040	48	8.01	23.77	0.4951	22.8513	3227	599	18.56	0.32	1.74	1.49	7.3645	39.6750
2016-09-01	2016-09-01	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	70	3	7.89	1.84	0.6123	26.2398	830	38	4.58	0.08	1.84	0.36	2.2130	48.3364
2016-09-01	2016-09-01	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	724	17	3.73	10.02	0.5892	13.8340	1437	456	31.73	0.50	1.59	1.18	6.9700	21.9646
2016-09-01	2016-09-01	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	47	3	11.54	0.78	0.2593	16.5500	292	26	8.90	0.16	1.81	1.03	2.6639	29.9173
2016-09-02	2016-09-02	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	133	3	5.00	1.18	0.3942	8.8907	544	60	11.03	0.24	2.22	0.55	2.1736	19.7078
2016-09-02	2016-09-02	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	5	1	25.00	0.68	0.6849	136.9864	50	4	8.00	0.10	1.25	2.00	13.6986	171.2330
2016-09-02	2016-09-02	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	401	17	5.50	7.97	0.4690	19.8848	563	309	54.88	0.71	1.30	3.02	14.1631	25.8052
2016-09-02	2016-09-02	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	19	0	0.00	0.00	0.0000	0.0000	114	13	11.40	0.17	1.46	0.00	0.0000	0.0000
2016-09-02	2016-09-02	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	92	7	16.28	2.96	0.4230	32.1817	354	43	12.15	0.26	2.14	1.98	8.3636	68.8538
2016-09-02	2016-09-02	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	5	0	0.00	0.00	0.0000	0.0000	51	4	7.84	0.10	1.25	0.00	0.0000	0.0000
2016-09-02	2016-09-02	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	488	20	6.78	8.61	0.4303	17.6343	1288	295	22.90	0.38	1.65	1.55	6.6813	29.1714
2016-09-02	2016-09-02	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	36	0	0.00	0.00	0.0000	0.0000	198	10	5.05	0.18	3.60	0.00	0.0000	0.0000
2016-09-02	2016-09-02	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	275	11	6.40	2.04	0.1853	7.4116	976	172	17.62	0.28	1.60	1.13	2.0883	11.8499
2016-09-02	2016-09-02	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	29	1	14.29	0.81	0.8075	27.8461	124	7	5.65	0.23	4.14	0.81	6.5124	115.3624
2016-09-02	2016-09-02	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	913	56	10.69	20.14	0.3597	22.0598	3143	524	16.67	0.29	1.74	1.78	6.4081	38.4362
2016-09-02	2016-09-02	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	26	2	10.00	1.31	0.6537	50.2862	551	20	3.63	0.05	1.30	0.36	2.3729	65.3720
2016-09-02	2016-09-02	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	551	20	6.33	6.94	0.3470	12.5963	1655	316	19.09	0.33	1.74	1.21	4.1937	21.9637
2016-09-02	2016-09-02	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	57	3	13.04	1.03	0.3431	18.0554	241	23	9.54	0.24	2.48	1.24	4.2704	44.7460
2016-09-03	2016-09-03	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	84	3	5.66	0.87	0.2916	10.4147	531	53	9.98	0.16	1.58	0.56	1.6475	16.5063
2016-09-03	2016-09-03	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	5	0	0.00	0.00	0.0000	0.0000	97	3	3.09	0.05	1.67	0.00	0.0000	0.0000
2016-09-03	2016-09-03	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	478	26	7.18	9.17	0.3527	19.1868	534	362	67.79	0.90	1.32	4.87	17.1747	25.3351
2016-09-03	2016-09-03	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	32	0	0.00	0.00	0.0000	0.0000	90	23	25.56	0.36	1.39	0.00	0.0000	0.0000
2016-09-03	2016-09-03	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	126	7	13.73	1.72	0.2458	13.6573	381	51	13.39	0.33	2.47	1.84	4.5166	33.7416
2016-09-03	2016-09-03	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	7	0	0.00	0.00	0.0000	0.0000	59	5	8.47	0.12	1.40	0.00	0.0000	0.0000
2016-09-03	2016-09-03	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	520	36	12.04	13.10	0.3640	25.1986	1482	299	20.18	0.35	1.74	2.43	8.8416	43.8236
2016-09-03	2016-09-03	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	21	4	28.57	1.43	0.3581	68.2160	200	14	7.00	0.11	1.50	2.00	7.1627	102.3241
2016-09-03	2016-09-03	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	400	14	5.56	5.34	0.3815	13.3538	1150	252	21.91	0.35	1.59	1.22	4.6448	21.1965
2016-09-03	2016-09-03	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	28	0	0.00	0.00	0.0000	0.0000	159	16	10.06	0.18	1.75	0.00	0.0000	0.0000
2016-09-03	2016-09-03	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	996	63	10.75	23.39	0.3712	23.4813	3157	586	18.56	0.32	1.70	2.00	7.4081	39.9101
2016-09-03	2016-09-03	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	54	3	7.50	0.79	0.2633	14.6269	579	40	6.91	0.09	1.35	0.52	1.3642	19.7464
2016-09-03	2016-09-03	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	591	30	9.09	9.41	0.3138	15.9290	1760	330	18.75	0.34	1.79	1.70	5.3489	28.5274
2016-09-03	2016-09-03	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	40	5	17.86	2.39	0.4788	59.8443	320	28	8.75	0.13	1.43	1.56	7.4805	85.4918
2016-09-04	2016-09-04	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	103	4	8.89	0.44	0.1089	4.2275	487	45	9.24	0.21	2.29	0.82	0.8941	9.6762
2016-09-04	2016-09-04	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	3	0	0.00	0.00	0.0000	0.0000	68	3	4.41	0.04	1.00	0.00	0.0000	0.0000
2016-09-04	2016-09-04	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	273	7	3.55	1.97	0.2816	7.2212	558	197	35.30	0.49	1.39	1.25	3.5330	10.0071
2016-09-04	2016-09-04	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	18	0	0.00	0.00	0.0000	0.0000	238	14	5.88	0.08	1.29	0.00	0.0000	0.0000
2016-09-04	2016-09-04	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	62	5	13.89	1.51	0.3019	24.3440	323	36	11.15	0.19	1.72	1.55	4.6728	41.9257
2016-09-04	2016-09-04	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	1	0	0.00	0.00	0.0000	0.0000	56	1	1.79	0.02	1.00	0.00	0.0000	0.0000
2016-09-04	2016-09-04	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	370	15	6.82	3.81	0.2539	10.2930	1107	220	19.87	0.33	1.68	1.36	3.4403	17.3109
2016-09-04	2016-09-04	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	20	0	0.00	0.00	0.0000	0.0000	225	15	6.67	0.09	1.33	0.00	0.0000	0.0000
2016-09-04	2016-09-04	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	362	15	6.73	5.06	0.3373	13.9757	863	223	25.84	0.42	1.62	1.74	5.8623	22.6870
2016-09-04	2016-09-04	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	15	0	0.00	0.00	0.0000	0.0000	131	13	9.92	0.11	1.15	0.00	0.0000	0.0000
2016-09-04	2016-09-04	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	794	39	8.42	17.87	0.4582	22.5066	2996	463	15.45	0.27	1.71	1.30	5.9647	38.5966
2016-09-04	2016-09-04	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	64	5	10.87	2.63	0.5253	41.0416	692	46	6.65	0.09	1.39	0.72	3.7958	57.1014
2016-09-04	2016-09-04	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	409	13	5.18	4.12	0.3173	10.0848	1454	251	17.26	0.28	1.63	0.89	2.8368	16.4330
2016-09-04	2016-09-04	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	51	4	16.67	1.83	0.4567	35.8208	298	24	8.05	0.17	2.13	1.34	6.1304	76.1192
2016-09-05	2016-09-05	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	99	3	5.66	0.90	0.3002	9.0981	399	53	13.28	0.25	1.87	0.75	2.2574	16.9946
2016-09-05	2016-09-05	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	7	2	40.00	1.08	0.5405	154.4180	60	5	8.33	0.12	1.40	3.33	18.0154	216.1852
2016-09-05	2016-09-05	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	205	7	6.93	1.80	0.2566	8.7629	687	101	14.70	0.30	2.03	1.02	2.6148	17.7861
2016-09-05	2016-09-05	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	14	0	0.00	0.00	0.0000	0.0000	387	7	1.81	0.04	2.00	0.00	0.0000	0.0000
2016-09-05	2016-09-05	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	66	2	6.45	0.35	0.1741	5.2760	278	31	11.15	0.24	2.13	0.72	1.2526	11.2329
2016-09-05	2016-09-05	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	9	0	0.00	0.00	0.0000	0.0000	53	5	9.43	0.17	1.80	0.00	0.0000	0.0000
2016-09-05	2016-09-05	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	315	12	6.00	4.96	0.4131	15.7387	981	200	20.39	0.32	1.58	1.22	5.0537	24.7885
2016-09-05	2016-09-05	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	23	0	0.00	0.00	0.0000	0.0000	243	16	6.58	0.09	1.44	0.00	0.0000	0.0000
2016-09-05	2016-09-05	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	372	9	3.60	3.96	0.4403	10.6523	786	250	31.81	0.47	1.49	1.15	5.0416	15.8507
2016-09-05	2016-09-05	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	19	1	8.33	0.44	0.4444	23.3896	138	12	8.70	0.14	1.58	0.72	3.2203	37.0335
2016-09-05	2016-09-05	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	924	62	10.46	29.17	0.4704	31.5666	2980	593	19.90	0.31	1.56	2.08	9.7878	49.1865
2016-09-05	2016-09-05	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	75	4	8.89	1.92	0.4810	25.6519	824	45	5.46	0.09	1.67	0.49	2.3348	42.7531
2016-09-05	2016-09-05	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	514	20	6.33	5.75	0.2876	11.1894	1295	316	24.40	0.40	1.63	1.54	4.4412	18.2004
2016-09-05	2016-09-05	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	25	1	4.76	0.59	0.5880	23.5181	253	21	8.30	0.10	1.19	0.40	2.3239	27.9977
2016-09-06	2016-09-06	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	89	4	8.33	0.49	0.1216	5.4648	397	48	12.09	0.22	1.85	1.01	1.2251	10.1326
2016-09-06	2016-09-06	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	6	1	25.00	0.73	0.7253	120.8795	62	4	6.45	0.10	1.50	1.61	11.6980	181.3192
2016-09-06	2016-09-06	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	198	7	7.69	3.04	0.4340	15.3438	491	91	18.53	0.40	2.18	1.43	6.1875	33.3855
2016-09-06	2016-09-06	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	17	0	0.00	0.00	0.0000	0.0000	239	10	4.18	0.07	1.70	0.00	0.0000	0.0000
2016-09-06	2016-09-06	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	84	6	15.79	2.40	0.4003	28.5903	277	38	13.72	0.30	2.21	2.17	8.6700	63.1996
2016-09-06	2016-09-06	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	2	0	0.00	0.00	0.0000	0.0000	39	2	5.13	0.05	1.00	0.00	0.0000	0.0000
2016-09-06	2016-09-06	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	380	14	5.81	8.88	0.6345	23.3760	1004	241	24.00	0.38	1.58	1.39	8.8475	36.8584
2016-09-06	2016-09-06	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	23	1	5.88	0.12	0.1161	5.0458	202	17	8.42	0.11	1.35	0.50	0.5745	6.8267
2016-09-06	2016-09-06	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	315	14	6.80	4.13	0.2951	13.1166	776	206	26.55	0.41	1.53	1.80	5.3244	20.0569
2016-09-06	2016-09-06	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	15	0	0.00	0.00	0.0000	0.0000	112	8	7.14	0.13	1.88	0.00	0.0000	0.0000
2016-09-06	2016-09-06	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	925	36	6.14	16.09	0.4471	17.4000	2786	586	21.03	0.33	1.58	1.29	5.7771	27.4658
2016-09-06	2016-09-06	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	61	3	6.98	1.33	0.4419	21.7337	748	43	5.75	0.08	1.42	0.40	1.7724	30.8316
2016-09-06	2016-09-06	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	504	11	3.48	3.80	0.3455	7.5410	1301	316	24.29	0.39	1.59	0.85	2.9213	12.0274
2016-09-06	2016-09-06	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	37	3	9.68	0.52	0.1737	14.0853	286	31	10.84	0.13	1.19	1.05	1.8222	16.8115
2016-09-07	2016-09-07	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	88	3	6.38	1.56	0.5209	17.7569	422	47	11.14	0.21	1.87	0.71	3.7029	33.2470
2016-09-07	2016-09-07	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	3	0	0.00	0.00	0.0000	0.0000	64	3	4.69	0.05	1.00	0.00	0.0000	0.0000
2016-09-07	2016-09-07	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	270	13	8.07	4.93	0.3793	18.2629	583	161	27.62	0.46	1.68	2.23	8.4580	30.6273
2016-09-07	2016-09-07	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	6	0	0.00	0.00	0.0000	0.0000	200	5	2.50	0.03	1.20	0.00	0.0000	0.0000
2016-09-07	2016-09-07	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	87	4	10.81	0.31	0.0765	3.5186	329	37	11.25	0.26	2.35	1.22	0.9305	8.2735
2016-09-07	2016-09-07	Google search (excluding search partners)	20633	Japan / Gunma (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	0	0	0.00	0.00	0.0000	0.0000	41	0	0.00	0.00	0.00	0.00	0.0000	0.0000
2016-09-07	2016-09-07	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	389	10	4.33	4.11	0.4107	10.5574	1056	231	21.88	0.37	1.68	0.95	3.8890	17.7785
2016-09-07	2016-09-07	Google search (excluding search partners)	20634	Japan / Saitama (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	21	1	6.67	0.30	0.3046	14.5066	210	15	7.14	0.10	1.40	0.48	1.4507	20.3092
2016-09-07	2016-09-07	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	383	17	6.67	4.04	0.2378	10.5563	827	255	30.83	0.46	1.50	2.06	4.8888	15.8551
2016-09-07	2016-09-07	Google search (excluding search partners)	20635	Japan / Chiba (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	28	0	0.00	0.00	0.0000	0.0000	117	13	11.11	0.24	2.15	0.00	0.0000	0.0000
2016-09-07	2016-09-07	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	1132	30	4.25	16.53	0.5511	14.6042	2846	706	24.81	0.40	1.60	1.05	5.8088	23.4163
2016-09-07	2016-09-07	Google search (excluding search partners)	20636	Japan / Tokyo (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	101	0	0.00	0.00	0.0000	0.0000	774	80	10.34	0.13	1.26	0.00	0.0000	0.0000
2016-09-07	2016-09-07	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	498	14	4.47	7.01	0.5010	14.0835	1333	313	23.48	0.37	1.59	1.05	5.2615	22.4076
2016-09-07	2016-09-07	Google search (excluding search partners)	20637	Japan / Kanagawa (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	42	0	0.00	0.00	0.0000	0.0000	275	18	6.55	0.15	2.33	0.00	0.0000	0.0000
2016-09-08	2016-09-08	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	80	1	2.22	0.27	0.2731	3.4140	567	45	7.94	0.14	1.78	0.18	0.4817	6.0693
2016-09-08	2016-09-08	Google search (excluding search partners)	20631	Japan / Ibaraki (Prefecture)	honda	10185	/Vehicles/Motor Vehicles/Cars & Trucks	Brand	"/m/03kr0,/m/02k_kxs"	8	0	0.00	0.00	0.0000	0.0000	73	6	8.22	0.11	1.33	0.00	0.0000	0.0000
2016-09-08	2016-09-08	Google search (excluding search partners)	20632	Japan / Tochigi (Prefecture)	ホンダ	13714	/Vehicles/Motor Vehicles/Used Motor Vehicles	Brand	/m/03kr0	381	16	6.81	5.81	0.3633	15.2559	796	235	29.52	0.48	1.62	2.01	7.3021	24.7340
